age,sex,year,value
28,female,2003,1.1405440094920544e-6
28,female,2004,1.1391531434971283e-6
28,female,2005,1.1380987961661782e-6
28,female,2006,1.1373913765262912e-6
28,female,2007,1.1370295731792136e-6
28,female,2008,1.1369975108369856e-6
28,female,2009,1.1372557811232157e-6
28,female,2010,1.1377471092857985e-6
28,female,2011,1.138416329022426e-6
28,female,2012,1.1392103960238536e-6
28,female,2013,1.1400750826473696e-6
28,male,1970,3.3696292152271964e-6
28,male,1971,3.3915598734719573e-6
28,male,1972,3.413490531716718e-6
28,male,1973,3.435421189961479e-6
28,male,1974,3.4573518482062393e-6
28,male,1975,3.4792825064510003e-6
28,male,1976,3.5012131646957613e-6
28,male,1977,3.523143822940522e-6
28,male,1978,3.5450744811852828e-6
28,male,1979,3.5670051394300433e-6
28,male,1980,3.5889357976748043e-6
28,male,1981,3.5395942867296695e-6
28,male,1982,3.4902527757845352e-6
28,male,1983,3.4409112648394005e-6
28,male,1984,3.391569753894266e-6
28,male,1985,3.3422282429491315e-6
28,male,1986,3.2928867320039967e-6
28,male,1987,3.2435452210588624e-6
28,male,1988,3.1942037101137277e-6
28,male,1989,3.1448621991685934e-6
28,male,1990,3.0955206882234586e-6
28,male,1991,3.04097460668302e-6
28,male,1992,2.986428525142581e-6
28,male,1993,2.9318824436021424e-6
28,male,1994,2.8773363620617033e-6
28,male,1995,2.8227902805212647e-6
28,male,1996,2.768244198980826e-6
28,male,1997,2.713698117440387e-6
28,male,1998,2.6591520358999484e-6
28,male,1999,2.6046059543595094e-6
28,male,2000,2.5500598728190708e-6
28,male,2001,2.7080154073859152e-6
28,male,2002,2.680485222853201e-6
28,male,2003,2.6582367803117943e-6
28,male,2004,2.640841533593638e-6
28,male,2005,2.6279587662367493e-6
28,male,2006,2.6192152626665674e-6
28,male,2007,2.614392662546303e-6
28,male,2008,2.613453322516233e-6
28,male,2009,2.616391722410463e-6
28,male,2010,2.622971191052675e-6
28,male,2011,2.632581694764767e-6
28,male,2012,2.644333838981612e-6
28,male,2013,2.6572716752813697e-6
29,female,1970,1.9719625584757766e-6
29,female,1971,1.9034755386637474e-6
29,female,1972,1.8349885188517182e-6
29,female,1973,1.766501499039689e-6
29,female,1974,1.6980144792276598e-6
29,female,1975,1.6295274594156306e-6
29,female,1976,1.5610404396036016e-6
29,female,1977,1.4925534197915724e-6
29,female,1978,1.424066399979543e-6
29,female,1979,1.355579380167514e-6
29,female,1980,1.2870923603554849e-6
29,female,1981,1.2679190644540066e-6
29,female,1982,1.2487457685525283e-6
29,female,1983,1.22957247265105e-6
29,female,1984,1.2103991767495717e-6
29,female,1985,1.1912258808480934e-6
29,female,1986,1.172052584946615e-6
29,female,1987,1.1528792890451366e-6
29,female,1988,1.1337059931436584e-6
29,female,1989,1.11453269724218e-6
29,female,1990,1.0953594013407018e-6
29,female,1991,1.0934952147837615e-6
29,female,1992,1.0916310282268212e-6
29,female,1993,1.0897668416698811e-6
29,female,1994,1.0879026551129408e-6
29,female,1995,1.0860384685560005e-6
29,female,1996,1.0841742819990602e-6
29,female,1997,1.08231009544212e-6
29,female,1998,1.0804459088851799e-6
29,female,1999,1.0785817223282396e-6
29,female,2000,1.0767175357712993e-6
29,female,2001,1.2028487563518117e-6
29,female,2002,1.2008067583600885e-6
29,female,2003,1.1990573046626584e-6
29,female,2004,1.1976333812701277e-6
29,female,2005,1.1965611948205415e-6
29,female,2006,1.1958469722329768e-6
29,female,2007,1.1954866504088754e-6
29,female,2008,1.1954627466331965e-6
29,female,2009,1.1957355263022503e-6
29,female,2010,1.1962492230745336e-6
29,female,2011,1.1969500796716995e-6
29,female,2012,1.1977840728056275e-6
29,female,2013,1.1986933144218384e-6
29,male,1970,3.47928031059644e-6
29,male,1971,3.482021656599737e-6
29,male,1972,3.4847630026030336e-6
29,male,1973,3.4875043486063305e-6
29,male,1974,3.490245694609627e-6
29,male,1975,3.492987040612924e-6
29,male,1976,3.495728386616221e-6
29,male,1977,3.4984697326195173e-6
29,male,1978,3.501211078622814e-6
29,male,1979,3.5039524246261107e-6
29,male,1980,3.5066937706294076e-6
29,male,1981,3.4710584133874036e-6
29,male,1982,3.4354230561454e-6
29,male,1983,3.399787698903396e-6
29,male,1984,3.3641523416613923e-6
29,male,1985,3.3285169844193882e-6
29,male,1986,3.292881627177384e-6
29,male,1987,3.2572462699353805e-6
29,male,1988,3.2216109126933765e-6
29,male,1989,3.185975555451373e-6
29,male,1990,3.150340198209369e-6
29,male,1991,3.0893211598325004e-6
29,male,1992,3.028302121455632e-6
29,male,1993,2.9672830830787636e-6
29,male,1994,2.906264044701895e-6
29,male,1995,2.845245006325027e-6
29,male,1996,2.7842259679481588e-6
29,male,1997,2.7232069295712903e-6
29,male,1998,2.662187891194422e-6
29,male,1999,2.6011688528175535e-6
29,male,2000,2.540149814440685e-6
29,male,2001,2.7173732670715405e-6
29,male,2002,2.686777087893826e-6
29,male,2003,2.6618922258247195e-6
29,male,2004,2.6422998006098877e-6
29,male,2005,2.6276547747336173e-6
29,male,2006,2.6175697797324924e-6
29,male,2007,2.6118088188062175e-6
29,male,2008,2.6102988119632444e-6
29,male,2009,2.6129678298459067e-6
29,male,2010,2.619508850342372e-6
29,male,2011,2.6292647386999518e-6
29,male,2012,2.641303656017969e-6
29,male,2013,2.6546136089489363e-6
30,female,1970,2.1089571588381983e-6
30,female,1971,2.0322490101633426e-6
30,female,1972,1.955540861488487e-6
30,female,1973,1.8788327128136312e-6
30,female,1974,1.8021245641387754e-6
30,female,1975,1.7254164154639197e-6
30,female,1976,1.648708266789064e-6
30,female,1977,1.5720001181142084e-6
30,female,1978,1.4952919694393525e-6
30,female,1979,1.4185838207644968e-6
30,female,1980,1.3418756720896411e-6
30,female,1981,1.3199630050807468e-6
30,female,1982,1.2980503380718525e-6
30,female,1983,1.2761376710629582e-6
30,female,1984,1.2542250040540638e-6
30,female,1985,1.2323123370451695e-6
30,female,1986,1.210399670036275e-6
30,female,1987,1.1884870030273807e-6
30,female,1988,1.1665743360184863e-6
30,female,1989,1.144661669009592e-6
30,female,1990,1.1227490020006977e-6
30,female,1991,1.1234394359259602e-6
30,female,1992,1.1241298698512228e-6
30,female,1993,1.1248203037764853e-6
30,female,1994,1.125510737701748e-6
30,female,1995,1.1262011716270104e-6
30,female,1996,1.126891605552273e-6
30,female,1997,1.1275820394775356e-6
30,female,1998,1.128272473402798e-6
30,female,1999,1.1289629073280607e-6
30,female,2000,1.1296533412533232e-6
30,female,2001,1.2727006807068789e-6
30,female,2002,1.2704021754460703e-6
30,female,2003,1.2684242963131898e-6
30,female,2004,1.266793822501746e-6
30,female,2005,1.2655293524952432e-6
30,female,2006,1.2646312278509992e-6
30,female,2007,1.2640909465996892e-6
30,female,2008,1.2638883181388002e-6
30,female,2009,1.2639836549943304e-6
30,female,2010,1.2643246572730503e-6
30,female,2011,1.2648606195715282e-6
30,female,2012,1.2655372097434243e-6
30,female,2013,1.2662929081810473e-6
30,male,1970,3.6985956768137895e-6
30,male,1971,3.6739228216369397e-6
30,male,1972,3.64924996646009e-6
30,male,1973,3.6245771112832403e-6
30,male,1974,3.5999042561063905e-6
30,male,1975,3.5752314009295412e-6
30,male,1976,3.5505585457526915e-6
30,male,1977,3.5258856905758418e-6
30,male,1978,3.501212835398992e-6
30,male,1979,3.4765399802221423e-6
30,male,1980,3.4518671250452926e-6
30,male,1981,3.4299375646728494e-6
30,male,1982,3.408008004300406e-6
30,male,1983,3.386078443927963e-6
30,male,1984,3.36414888355552e-6
30,male,1985,3.3422193231830767e-6
30,male,1986,3.3202897628106335e-6
30,male,1987,3.2983602024381904e-6
30,male,1988,3.276430642065747e-6
30,male,1989,3.254501081693304e-6
30,male,1990,3.232571521320861e-6
30,male,1991,3.1658576720733245e-6
30,male,1992,3.099143822825788e-6
30,male,1993,3.0324299735782518e-6
30,male,1994,2.9657161243307154e-6
30,male,1995,2.899002275083179e-6
30,male,1996,2.8322884258356427e-6
30,male,1997,2.7655745765881063e-6
30,male,1998,2.69886072734057e-6
30,male,1999,2.6321468780930336e-6
30,male,2000,2.5654330288454973e-6
30,male,2001,2.7558404559569078e-6
30,male,2002,2.7214383674713165e-6
30,male,2003,2.693109463264869e-6
30,male,2004,2.670436716305809e-6
30,male,2005,2.6530721426909244e-6
30,male,2006,2.6406197812834797e-6
30,male,2007,2.6328349936029797e-6
30,male,2008,2.6296171555592915e-6
30,male,2009,2.6308294449184877e-6
30,male,2010,2.636090924488062e-6
30,male,2011,2.6446981228520004e-6
30,male,2012,2.6556837765026893e-6
30,male,2013,2.6679912084447626e-6
31,female,1970,2.3007611162012415e-6
31,female,1971,2.21309027409175e-6
31,female,1972,2.1254194319822582e-6
31,female,1973,2.037748589872766e-6
31,female,1974,1.9500777477632746e-6
31,female,1975,1.862406905653783e-6
31,female,1976,1.7747360635442913e-6
31,female,1977,1.6870652214347996e-6
31,female,1978,1.5993943793253076e-6
31,female,1979,1.511723537215816e-6
31,female,1980,1.4240526951063243e-6
31,female,1981,1.3966613132627029e-6
31,female,1982,1.3692699314190815e-6
31,female,1983,1.3418785495754602e-6
31,female,1984,1.3144871677318388e-6
31,female,1985,1.2870957858882174e-6
31,female,1986,1.259704404044596e-6
31,female,1987,1.2323130222009747e-6
31,female,1988,1.2049216403573533e-6
31,female,1989,1.1775302585137319e-6
31,female,1990,1.1501388766701104e-6
31,female,1991,1.1546863378101589e-6
31,female,1992,1.1592337989502073e-6
31,female,1993,1.1637812600902558e-6
31,female,1994,1.1683287212303042e-6
31,female,1995,1.1728761823703525e-6
31,female,1996,1.177423643510401e-6
31,female,1997,1.1819711046504494e-6
31,female,1998,1.1865185657904978e-6
31,female,1999,1.1910660269305463e-6
31,female,2000,1.1956134880705947e-6
31,female,2001,1.3537278277666187e-6
31,female,2002,1.3510535333888986e-6
31,female,2003,1.3487332055173978e-6
31,female,2004,1.3467858865841586e-6
31,female,2005,1.3452207160133997e-6
31,female,2006,1.34403045145312e-6
31,female,2007,1.3432005038042948e-6
31,female,2008,1.3427067879801783e-6
31,female,2009,1.3425096813574614e-6
31,female,2010,1.3425619064934905e-6
31,female,2011,1.3428170191764377e-6
31,female,2012,1.3432205952413576e-6
31,female,2013,1.3437070809964288e-6
31,male,1970,3.917928612682575e-6
31,male,1971,3.865839909150935e-6
31,male,1972,3.8137512056192935e-6
31,male,1973,3.7616625020876527e-6
31,male,1974,3.709573798556012e-6
31,male,1975,3.6574850950243712e-6
31,male,1976,3.6053963914927305e-6
31,male,1977,3.5533076879610897e-6
31,male,1978,3.501218984429449e-6
31,male,1979,3.449130280897808e-6
31,male,1980,3.3970415773661675e-6
31,male,1981,3.3860767971843424e-6
31,male,1982,3.3751120170025178e-6
31,male,1983,3.3641472368206927e-6
31,male,1984,3.3531824566388676e-6
31,male,1985,3.342217676457043e-6
31,male,1986,3.331252896275218e-6
31,male,1987,3.320288116093393e-6
31,male,1988,3.309323335911568e-6
31,male,1989,3.298358555729743e-6
31,male,1990,3.287393775547918e-6
31,male,1991,3.221441053019875e-6
31,male,1992,3.155488330491832e-6
31,male,1993,3.089535607963789e-6
31,male,1994,3.023582885435746e-6
31,male,1995,2.9576301629077027e-6
31,male,1996,2.8916774403796597e-6
31,male,1997,2.8257247178516168e-6
31,male,1998,2.7597719953235738e-6
31,male,1999,2.6938192727955308e-6
31,male,2000,2.6278665502674878e-6
31,male,2001,2.821710499319798e-6
31,male,2002,2.78305448296715e-6
31,male,2003,2.750769588358023e-6
31,male,2004,2.724435222566832e-6
31,male,2005,2.703702485800444e-6
31,male,2006,2.6881718834971424e-6
31,male,2007,2.6775982601410967e-6
31,male,2008,2.671860774103193e-6
31,male,2009,2.670759504512993e-6
31,male,2010,2.6738371759663206e-6
31,male,2011,2.6803456687725216e-6
31,male,2012,2.689289853686664e-6
31,male,2013,2.6995799171713635e-6
32,female,1970,2.4651752037348532e-6
32,female,1971,2.369280901836733e-6
32,female,1972,2.2733865999386124e-6
32,female,1973,2.177492298040492e-6
32,female,1974,2.0815979961423715e-6
32,female,1975,1.9857036942442512e-6
32,female,1976,1.889809392346131e-6
32,female,1977,1.7939150904480103e-6
32,female,1978,1.69802078854989e-6
32,female,1979,1.6021264866517694e-6
32,female,1980,1.5062321847536492e-6
32,female,1981,1.4761009110843174e-6
32,female,1982,1.4459696374149857e-6
32,female,1983,1.415838363745654e-6
32,female,1984,1.3857070900763221e-6
32,female,1985,1.3555758164069904e-6
32,female,1986,1.3254445427376586e-6
32,female,1987,1.2953132690683268e-6
32,female,1988,1.265181995398995e-6
32,female,1989,1.2350507217296633e-6
32,female,1990,1.2049194480603315e-6
32,female,1991,1.2152184537390627e-6
32,female,1992,1.2255174594177936e-6
32,female,1993,1.2358164650965247e-6
32,female,1994,1.2461154707752556e-6
32,female,1995,1.2564144764539867e-6
32,female,1996,1.2667134821327179e-6
32,female,1997,1.2770124878114488e-6
32,female,1998,1.2873114934901799e-6
32,female,1999,1.2976104991689108e-6
32,female,2000,1.307909504847642e-6
32,female,2001,1.4460481268845094e-6
32,female,2002,1.4429358939333374e-6
32,female,2003,1.4402192626196586e-6
32,female,2004,1.4379079635988197e-6
32,female,2005,1.4359997831498463e-6
32,female,2006,1.4344781605152192e-6
32,female,2007,1.4333207607372937e-6
32,female,2008,1.4324982815102635e-6
32,female,2009,1.4319707950925083e-6
32,female,2010,1.4316972106282863e-6
32,female,2011,1.431636126444045e-6
32,female,2012,1.4317327771362262e-6
32,female,2013,1.4319167198336236e-6
32,male,1970,4.109859346384918e-6
32,male,1971,4.0358363332691455e-6
32,male,1972,3.961813320153374e-6
32,male,1973,3.8877903070376014e-6
32,male,1974,3.8137672939218294e-6
32,male,1975,3.7397442808060574e-6
32,male,1976,3.665721267690285e-6
32,male,1977,3.591698254574513e-6
32,male,1978,3.517675241458741e-6
32,male,1979,3.4436522283429684e-6
32,male,1980,3.3696292152271964e-6
32,male,1981,3.3723704514410934e-6
32,male,1982,3.3751116876549905e-6
32,male,1983,3.3778529238688876e-6
32,male,1984,3.3805941600827846e-6
32,male,1985,3.383335396296682e-6
32,male,1986,3.386076632510579e-6
32,male,1987,3.3888178687244763e-6
32,male,1988,3.3915591049383733e-6
32,male,1989,3.3943003411522704e-6
32,male,1990,3.3970415773661675e-6
32,male,1991,3.3301376041762965e-6
32,male,1992,3.263233630986425e-6
32,male,1993,3.1963296577965537e-6
32,male,1994,3.1294256846066827e-6
32,male,1995,3.0625217114168118e-6
32,male,1996,2.9956177382269404e-6
32,male,1997,2.9287137650370694e-6
32,male,1998,2.861809791847198e-6
32,male,1999,2.794905818657327e-6
32,male,2000,2.7280018454674557e-6
32,male,2001,2.914223280158415e-6
32,male,2002,2.871110617991939e-6
32,male,2003,2.834598145235385e-6
32,male,2004,2.8042587964276686e-6
32,male,2005,2.779746277763943e-6
32,male,2006,2.760663353528217e-6
32,male,2007,2.746773044163787e-6
32,male,2008,2.7379423032471357e-6
32,male,2009,2.7339108634604127e-6
32,male,2010,2.7341441035793098e-6
32,male,2011,2.737852424441327e-6
32,male,2012,2.744021754164764e-6
32,male,2013,2.7515416830663006e-6
33,female,1970,2.5747900809218873e-6
33,female,1971,2.481631421093206e-6
33,female,1972,2.3884727612645244e-6
33,female,1973,2.295314101435843e-6
33,female,1974,2.2021554416071616e-6
33,female,1975,2.1089967817784806e-6
33,female,1976,2.015838121949799e-6
33,female,1977,1.9226794621211177e-6
33,female,1978,1.8295208022924363e-6
33,female,1979,1.7363621424637549e-6
33,female,1980,1.6432034826350735e-6
33,female,1981,1.6130707015805303e-6
33,female,1982,1.582937920525987e-6
33,female,1983,1.5528051394714438e-6
33,female,1984,1.5226723584169005e-6
33,female,1985,1.4925395773623573e-6
33,female,1986,1.4624067963078142e-6
33,female,1987,1.4322740152532708e-6
33,female,1988,1.4021412341987277e-6
33,female,1989,1.3720084531441843e-6
33,female,1990,1.3418756720896411e-6
33,female,1991,1.3547944132092672e-6
33,female,1992,1.3677131543288933e-6
33,female,1993,1.3806318954485196e-6
33,female,1994,1.3935506365681456e-6
33,female,1995,1.4064693776877717e-6
33,female,1996,1.4193881188073977e-6
33,female,1997,1.4323068599270238e-6
33,female,1998,1.44522560104665e-6
33,female,1999,1.4581443421662761e-6
33,female,2000,1.4710630832859022e-6
33,female,2001,1.5498838744522278e-6
33,female,2002,1.5463327040542372e-6
33,female,2003,1.5432303539557829e-6
33,female,2004,1.5405756165726548e-6
33,female,2005,1.538352970864281e-6
33,female,2006,1.5365347360379795e-6
33,female,2007,1.5350891202449872e-6
33,female,2008,1.5339800888162624e-6
33,female,2009,1.5331665879475489e-6
33,female,2010,1.5326144551367649e-6
33,female,2011,1.532287653215774e-6
33,female,2012,1.5321303167445693e-6
33,female,2013,1.5320657595402521e-6
33,male,1970,4.246960965739935e-6
33,male,1971,4.1674515816704705e-6
33,male,1972,4.087942197601006e-6
33,male,1973,4.008432813531542e-6
33,male,1974,3.928923429462078e-6
33,male,1975,3.849414045392613e-6
33,male,1976,3.7699046613231494e-6
33,male,1977,3.6903952772536855e-6
33,male,1978,3.610885893184221e-6
33,male,1979,3.531376509114757e-6
33,male,1980,3.4518671250452926e-6
33,male,1981,3.4628325639570725e-6
33,male,1982,3.4737980028688528e-6
33,male,1983,3.4847634417806327e-6
33,male,1984,3.4957288806924126e-6
33,male,1985,3.506694319604193e-6
33,male,1986,3.517659758515973e-6
33,male,1987,3.5286251974277527e-6
33,male,1988,3.5395906363395326e-6
33,male,1989,3.550556075251313e-6
33,male,1990,3.561521514163093e-6
33,male,1991,3.49192933455401e-6
33,male,1992,3.422337154944927e-6
33,male,1993,3.3527449753358438e-6
33,male,1994,3.2831527957267608e-6
33,male,1995,3.2135606161176778e-6
33,male,1996,3.1439684365085943e-6
33,male,1997,3.0743762568995113e-6
33,male,1998,3.0047840772904283e-6
33,male,1999,2.9351918976813453e-6
33,male,2000,2.8655997180722623e-6
33,male,2001,3.0333882206977816e-6
33,male,2002,2.9858473468454963e-6
33,male,2003,2.9450539441413196e-6
33,male,2004,2.9105739419424177e-6
33,male,2005,2.882069080989013e-6
33,male,2006,2.859151657885417e-6
33,male,2007,2.841603111593361e-6
33,male,2008,2.829287808626471e-6
33,male,2009,2.821889367830108e-6
33,male,2010,2.818796456766928e-6
33,male,2011,2.8191831384109775e-6
33,male,2012,2.82202747746041e-6
33,male,2013,2.826212851118527e-6
34,female,1970,2.7118148492084485e-6
34,female,1971,2.618651527624046e-6
34,female,1972,2.5254882060396437e-6
34,female,1973,2.4323248844552413e-6
34,female,1974,2.3391615628708385e-6
34,female,1975,2.245998241286436e-6
34,female,1976,2.1528349197020337e-6
34,female,1977,2.0596715981176313e-6
34,female,1978,1.966508276533229e-6
34,female,1979,1.8733449549488266e-6
34,female,1980,1.7801816333644242e-6
34,female,1981,1.755526059641471e-6
34,female,1982,1.7308704859185174e-6
34,female,1983,1.7062149121955642e-6
34,female,1984,1.6815593384726107e-6
34,female,1985,1.6569037647496575e-6
34,female,1986,1.6322481910267042e-6
34,female,1987,1.6075926173037508e-6
34,female,1988,1.5829370435807975e-6
34,female,1989,1.558281469857844e-6
34,female,1990,1.5336258961348908e-6
34,female,1991,1.546568505820097e-6
34,female,1992,1.559511115505303e-6
34,female,1993,1.5724537251905093e-6
34,female,1994,1.5853963348757155e-6
34,female,1995,1.5983389445609216e-6
34,female,1996,1.6112815542461278e-6
34,female,1997,1.624224163931334e-6
34,female,1998,1.6371667736165403e-6
34,female,1999,1.6501093833017463e-6
34,female,2000,1.6630519929869526e-6
34,female,2001,1.6655290521071439e-6
34,female,2002,1.661606547275771e-6
34,female,2003,1.6582013266236835e-6
34,female,2004,1.6552995782252407e-6
34,female,2005,1.6528704613785985e-6
34,female,2006,1.650873290999725e-6
34,female,2007,1.649265027439748e-6
34,female,2008,1.6480011425235981e-6
34,female,2009,1.6470381019712797e-6
34,female,2010,1.646348932475188e-6
34,female,2011,1.6459027652320468e-6
34,female,2012,1.6456412981674045e-6
34,female,2013,1.6454796800679834e-6
34,male,1970,4.356647204634737e-6
34,male,1971,4.279876063938744e-6
34,male,1972,4.203104923242751e-6
34,male,1973,4.126333782546758e-6
34,male,1974,4.049562641850764e-6
34,male,1975,3.972791501154771e-6
34,male,1976,3.896020360458777e-6
34,male,1977,3.819249219762784e-6
34,male,1978,3.742478079066791e-6
34,male,1979,3.6657069383707974e-6
34,male,1980,3.5889357976748043e-6
34,male,1981,3.605384944258947e-6
34,male,1982,3.6218340908430896e-6
34,male,1983,3.6382832374272324e-6
34,male,1984,3.6547323840113753e-6
34,male,1985,3.6711815305955178e-6
34,male,1986,3.6876306771796606e-6
34,male,1987,3.7040798237638035e-6
34,male,1988,3.7205289703479464e-6
34,male,1989,3.736978116932089e-6
34,male,1990,3.7534272635162317e-6
34,male,1991,3.682095560033422e-6
34,male,1992,3.610763856550612e-6
34,male,1993,3.539432153067802e-6
34,male,1994,3.4681004495849924e-6
34,male,1995,3.396768746102183e-6
34,male,1996,3.325437042619373e-6
34,male,1997,3.2541053391365628e-6
34,male,1998,3.182773635653753e-6
34,male,1999,3.1114419321709436e-6
34,male,2000,3.0401102286881335e-6
34,male,2001,3.1798701754120046e-6
34,male,2002,3.128171276045543e-6
34,male,2003,3.0832650437335777e-6
34,male,2004,3.044711883750965e-6
34,male,2005,3.012189014585227e-6
34,male,2006,2.985327433233873e-6
34,male,2007,2.963939473163076e-6
34,male,2008,2.947898855521266e-6
34,male,2009,2.9368392479798026e-6
34,male,2010,2.9300751245312143e-6
34,male,2011,2.9267518404409788e-6
34,male,2012,2.9258536887612056e-6
34,male,2013,2.9262750309367224e-6
35,female,1970,2.8214396017081943e-6
35,female,1971,2.7364918973849525e-6
35,female,1972,2.6515441930617106e-6
35,female,1973,2.566596488738469e-6
35,female,1974,2.481648784415227e-6
35,female,1975,2.396701080091985e-6
35,female,1976,2.311753375768744e-6
35,female,1977,2.226805671445502e-6
35,female,1978,2.14185796712226e-6
35,female,1979,2.0569102627990184e-6
35,female,1980,1.9719625584757766e-6
35,female,1981,1.950044848123961e-6
35,female,1982,1.928127137772146e-6
35,female,1983,1.9062094274203304e-6
35,female,1984,1.884291717068515e-6
35,female,1985,1.8623740067166997e-6
35,female,1986,1.8404562963648845e-6
35,female,1987,1.8185385860130691e-6
35,female,1988,1.7966208756612537e-6
35,female,1989,1.7747031653094384e-6
35,female,1990,1.752785454957623e-6
35,female,1991,1.764691284292367e-6
35,female,1992,1.7765971136271109e-6
35,female,1993,1.7885029429618548e-6
35,female,1994,1.8004087722965988e-6
35,female,1995,1.8123146016313427e-6
35,female,1996,1.8242204309660869e-6
35,female,1997,1.8361262603008308e-6
35,female,1998,1.8480320896355747e-6
35,female,1999,1.8599379189703187e-6
35,female,2000,1.8718437483050626e-6
35,female,2001,1.793323603341588e-6
35,female,2002,1.7891762360372772e-6
35,female,2003,1.7856340539930964e-6
35,female,2004,1.7826689708519216e-6
35,female,2005,1.780232782393061e-6
35,female,2006,1.778269839017176e-6
35,female,2007,1.7767239759431279e-6
35,female,2008,1.7755401213535525e-6
35,female,2009,1.7746702800064158e-6
35,female,2010,1.7740943699621819e-6
35,female,2011,1.773785896881211e-6
35,female,2012,1.7736821182292238e-6
35,female,2013,1.7736874390695655e-6
35,male,1970,4.521184802821331e-6
35,male,1971,4.449892317375783e-6
35,male,1972,4.378599831930235e-6
35,male,1973,4.307307346484687e-6
35,male,1974,4.236014861039139e-6
35,male,1975,4.164722375593591e-6
35,male,1976,4.093429890148043e-6
35,male,1977,4.022137404702495e-6
35,male,1978,3.950844919256947e-6
35,male,1979,3.879552433811399e-6
35,male,1980,3.8082599483658513e-6
35,male,1981,3.827452252917615e-6
35,male,1982,3.846644557469378e-6
35,male,1983,3.865836862021141e-6
35,male,1984,3.885029166572904e-6
35,male,1985,3.904221471124667e-6
35,male,1986,3.92341377567643e-6
35,male,1987,3.9426060802281926e-6
35,male,1988,3.9617983847799555e-6
35,male,1989,3.9809906893317185e-6
35,male,1990,4.0001829938834815e-6
35,male,1991,3.925266639692531e-6
35,male,1992,3.85035028550158e-6
35,male,1993,3.7754339313106293e-6
35,male,1994,3.7005175771196782e-6
35,male,1995,3.6256012229287276e-6
35,male,1996,3.550684868737777e-6
35,male,1997,3.475768514546826e-6
35,male,1998,3.4008521603558754e-6
35,male,1999,3.3259358061649244e-6
35,male,2000,3.2510194519739738e-6
35,male,2001,3.3549192548487863e-6
35,male,2002,3.2996057116726697e-6
35,male,2003,3.251000741129532e-6
35,male,2004,3.208662100453767e-6
35,male,2005,3.172291763217921e-6
35,male,2006,3.141550621327393e-6
35,male,2007,3.1162970718168474e-6
35,male,2008,3.096429044863158e-6
35,male,2009,3.0815387718579196e-6
35,male,2010,3.070871223473362e-6
35,male,2011,3.063553766524864e-6
35,male,2012,3.058595029416467e-6
35,male,2013,3.05492154164412e-6
36,female,1970,3.0132934812676357e-6
36,female,1971,2.931079854090675e-6
36,female,1972,2.8488662269137144e-6
36,female,1973,2.7666525997367537e-6
36,female,1974,2.684438972559793e-6
36,female,1975,2.6022253453828324e-6
36,female,1976,2.5200117182058717e-6
36,female,1977,2.437798091028911e-6
36,female,1978,2.3555844638519504e-6
36,female,1979,2.2733708366749898e-6
36,female,1980,2.191157209498029e-6
36,female,1981,2.1692377443958037e-6
36,female,1982,2.1473182792935788e-6
36,female,1983,2.1253988141913534e-6
36,female,1984,2.103479349089128e-6
36,female,1985,2.0815598839869026e-6
36,female,1986,2.0596404188846777e-6
36,female,1987,2.0377209537824523e-6
36,female,1988,2.015801488680227e-6
36,female,1989,1.993882023578002e-6
36,female,1990,1.9719625584757766e-6
36,female,1991,1.981670622668082e-6
36,female,1992,1.991378686860387e-6
36,female,1993,2.0010867510526923e-6
36,female,1994,2.0107948152449973e-6
36,female,1995,2.0205028794373027e-6
36,female,1996,2.030210943629608e-6
36,female,1997,2.039919007821913e-6
36,female,1998,2.0496270720142185e-6
36,female,1999,2.0593351362065235e-6
36,female,2000,2.069043200398829e-6
36,female,2001,1.9338074258926784e-6
36,female,2002,1.9296441883382e-6
36,female,2003,1.9261976030749e-6
36,female,2004,1.923423819199867e-6
36,female,2005,1.9212553466679957e-6
36,female,2006,1.919619661886409e-6
36,female,2007,1.91844558820865e-6
36,female,2008,1.9176651814357448e-6
36,female,2009,1.9172233303287866e-6
36,female,2010,1.917105938453262e-6
36,female,2011,1.9172894663893035e-6
36,female,2012,1.917704035829986e-6
36,female,2013,1.9182400373473847e-6
36,male,1970,4.822862750611402e-6
36,male,1971,4.7460785376442394e-6
36,male,1972,4.669294324677078e-6
36,male,1973,4.592510111709916e-6
36,male,1974,4.515725898742753e-6
36,male,1975,4.438941685775592e-6
36,male,1976,4.36215747280843e-6
36,male,1977,4.285373259841267e-6
36,male,1978,4.208589046874105e-6
36,male,1979,4.131804833906944e-6
36,male,1980,4.055020620939781e-6
36,male,1981,4.0742146554197965e-6
36,male,1982,4.093408689899812e-6
36,male,1983,4.112602724379828e-6
36,male,1984,4.131796758859843e-6
36,male,1985,4.150990793339858e-6
36,male,1986,4.170184827819873e-6
36,male,1987,4.1893788622998885e-6
36,male,1988,4.2085728967799045e-6
36,male,1989,4.22776693125992e-6
36,male,1990,4.246960965739935e-6
36,male,1991,4.172073035680389e-6
36,male,1992,4.097185105620843e-6
36,male,1993,4.0222971755612974e-6
36,male,1994,3.947409245501752e-6
36,male,1995,3.872521315442206e-6
36,male,1996,3.79763338538266e-6
36,male,1997,3.7227454553231145e-6
36,male,1998,3.6478575252635685e-6
36,male,1999,3.5729695952040226e-6
36,male,2000,3.498081665144477e-6
36,male,2001,3.560126380012502e-6
36,male,2002,3.5019843931886903e-6
36,male,2003,3.4503144030169276e-6
36,male,2004,3.404674883116113e-6
