age,sex,year,value
27,female,2006,8.214987063390814e-7
27,female,2007,8.488862420502496e-7
27,female,2008,7.941114445843916e-7
27,female,2009,8.214987063390814e-7
27,female,2010,8.214987063390814e-7
27,female,2011,8.488862420502496e-7
27,female,2012,7.941114445843916e-7
27,female,2013,7.11951303002257e-7
27,female,2014,7.11951303002257e-7
27,female,2015,6.571792449611286e-7
27,female,2016,6.845651370171546e-7
27,female,2017,6.571792449611286e-7
27,female,2018,6.571792449611286e-7
27,female,2019,6.571792449611286e-7
27,male,1977,4.000281563449727e-6
27,male,1978,3.972862486179522e-6
27,male,1979,4.0551205417744865e-6
27,male,1980,4.109960618515149e-6
27,male,1981,4.109960618515149e-6
27,male,1982,4.082540442840042e-6
27,male,1983,4.137381068805613e-6
27,male,1984,4.219644067421717e-6
27,male,1985,4.247065616227399e-6
27,male,1986,4.219644067421717e-6
27,male,1987,4.164801793716325e-6
27,male,1988,4.109960618515149e-6
27,male,1989,4.192222793253396e-6
27,male,1990,4.3019095377713264e-6
27,male,1991,4.493871915051992e-6
27,male,1992,4.521296210530831e-6
27,male,1993,4.493871915051992e-6
27,male,1994,4.329331910521184e-6
27,male,1995,4.164801793716325e-6
27,male,1996,3.972862486179522e-6
27,male,1997,3.726103146529409e-6
27,male,1998,3.479366044462012e-6
27,male,1999,3.2600628413061615e-6
27,male,2000,3.095596965766763e-6
27,male,2001,3.040777202605705e-6
27,male,2002,3.013367732628604e-6
27,male,2003,2.9585496158546992e-6
27,male,2004,2.711881671754775e-6
27,male,2005,2.492639931885692e-6
27,male,2006,2.3830256451065504e-6
27,male,2007,2.3830256451065504e-6
27,male,2008,2.355622759097376e-6
27,male,2009,2.3282201473518612e-6
27,male,2010,2.3008178098639077e-6
27,male,2011,2.246013957640246e-6
27,male,2012,2.1912112023818662e-6
27,male,2013,2.1090091262088647e-6
27,male,2014,1.972011150126293e-6
27,male,2015,1.88981565475855e-6
27,male,2016,1.9172138790371997e-6
27,male,2017,1.8624177046502532e-6
27,male,2018,1.8076226269215555e-6
27,male,2019,1.7802254992904848e-6
28,female,1977,1.8076226269215555e-6
28,female,1978,1.7802254992904848e-6
28,female,1979,1.7254320664668582e-6
28,female,1980,1.643243973246324e-6
28,female,1981,1.5884532817116988e-6
28,female,1982,1.5884532817116988e-6
28,female,1983,1.6158484904212665e-6
28,female,1984,1.6706397301917482e-6
28,female,1985,1.6980357612633297e-6
28,female,1986,1.6158484904212665e-6
28,female,1987,1.5884532817116988e-6
28,female,1988,1.5336636866158753e-6
28,female,1989,1.5062693002189524e-6
28,female,1990,1.5062693002189524e-6
28,female,1991,1.5336636866158753e-6
28,female,1992,1.5610583471115277e-6
28,female,1993,1.643243973246324e-6
28,female,1994,1.6158484904212665e-6
28,female,1995,1.5884532817116988e-6
28,female,1996,1.4788751879149707e-6
28,female,1997,1.3419087376026826e-6
28,female,1998,1.2323405104717315e-6
28,female,1999,1.1501672175461076e-6
28,female,2000,1.0679963908180814e-6
28,female,2001,1.0406066632604994e-6
28,female,2002,1.0406066632604994e-6
28,female,2003,1.0406066632604994e-6
28,female,2004,9.58439124565371e-7
28,female,2005,9.036621353627278e-7
28,female,2006,8.488862420502496e-7
28,female,2007,8.762740517227686e-7
28,female,2008,8.488862420502496e-7
28,female,2009,8.762740517227686e-7
28,female,2010,8.762740517227686e-7
28,female,2011,9.036621353627278e-7
28,female,2012,8.488862420502496e-7
28,female,2013,7.941114445843916e-7
28,female,2014,7.393377429213077e-7
28,female,2015,7.393377429213077e-7
28,female,2016,7.393377429213077e-7
28,female,2017,7.11951303002257e-7
28,female,2018,7.11951303002257e-7
28,female,2019,7.11951303002257e-7
28,male,1977,4.000281563449727e-6
28,male,1978,4.000281563449727e-6
28,male,1979,4.0551205417744865e-6
28,male,1980,4.109960618515149e-6
28,male,1981,4.137381068805613e-6
28,male,1982,4.109960618515149e-6
28,male,1983,4.137381068805613e-6
28,male,1984,4.3019095377713264e-6
28,male,1985,4.3019095377713264e-6
28,male,1986,4.192222793253396e-6
28,male,1987,4.137381068805613e-6
28,male,1988,4.137381068805613e-6
28,male,1989,4.219644067421717e-6
28,male,1990,4.3567545579298e-6
28,male,1991,4.548720780706945e-6
28,male,1992,4.713273970721896e-6
28,male,1993,4.713273970721896e-6
28,male,1994,4.6584218084978695e-6
28,male,1995,4.5761456255861425e-6
28,male,1996,4.3567545579298e-6
28,male,1997,3.945443683497173e-6
28,male,1998,3.5616092745558953e-6
28,male,1999,3.2600628413061615e-6
28,male,2000,3.205239785073185e-6
28,male,2001,3.095596965766763e-6
28,male,2002,3.0681869469831588e-6
28,male,2003,2.9311409690469087e-6
28,male,2004,2.711881671754775e-6
28,male,2005,2.520044189293997e-6
28,male,2006,2.3830256451065504e-6
28,male,2007,2.4652359487684983e-6
28,male,2008,2.4652359487684983e-6
28,male,2009,2.520044189293997e-6
28,male,2010,2.547448720998296e-6
28,male,2011,2.520044189293997e-6
28,male,2012,2.3830256451065504e-6
28,male,2013,2.2186124428929504e-6
28,male,2014,2.1364095440451603e-6
28,male,2015,2.1090091262088647e-6
28,male,2016,2.026809517961128e-6
28,male,2017,1.999410196947711e-6
28,male,2018,1.9172138790371997e-6
28,male,2019,1.9172138790371997e-6
29,female,1977,1.88981565475855e-6
29,female,1978,1.7802254992904848e-6
29,female,1979,1.7528286458072118e-6
29,female,1980,1.7254320664668582e-6
29,female,1981,1.7528286458072118e-6
29,female,1982,1.6980357612633297e-6
29,female,1983,1.6980357612633297e-6
29,female,1984,1.7254320664668582e-6
29,female,1985,1.7528286458072118e-6
29,female,1986,1.6980357612633297e-6
29,female,1987,1.643243973246324e-6
29,female,1988,1.5884532817116988e-6
29,female,1989,1.6158484904212665e-6
29,female,1990,1.5610583471115277e-6
29,female,1991,1.6158484904212665e-6
29,female,1992,1.6706397301917482e-6
29,female,1993,1.7254320664668582e-6
29,female,1994,1.643243973246324e-6
29,female,1995,1.643243973246324e-6
29,female,1996,1.5884532817116988e-6
29,female,1997,1.5336636866158753e-6
29,female,1998,1.3966944955082544e-6
29,female,1999,1.2597321561833066e-6
29,female,2000,1.122776667955555e-6
29,female,2001,1.0679963908180814e-6
29,female,2002,1.013217209702639e-6
29,female,2003,1.0679963908180814e-6
29,female,2004,1.0406066632604994e-6
29,female,2005,9.858280301396262e-7
29,female,2006,9.310504929750003e-7
29,female,2007,9.036621353627278e-7
29,female,2008,9.036621353627278e-7
29,female,2009,8.762740517227686e-7
29,female,2010,8.488862420502496e-7
29,female,2011,7.941114445843916e-7
29,female,2012,8.214987063390814e-7
29,female,2013,8.214987063390814e-7
29,female,2014,8.762740517227686e-7
29,female,2015,8.488862420502496e-7
29,female,2016,8.762740517227686e-7
29,female,2017,8.762740517227686e-7
29,female,2018,8.762740517227686e-7
29,female,2019,8.488862420502496e-7
29,male,1977,4.0551205417744865e-6
29,male,1978,4.000281563449727e-6
29,male,1979,4.000281563449727e-6
29,male,1980,4.082540442840042e-6
29,male,1981,4.164801793716325e-6
29,male,1982,4.192222793253396e-6
29,male,1983,4.3019095377713264e-6
29,male,1984,4.493871915051992e-6
29,male,1985,4.466447894265533e-6
29,male,1986,4.329331910521184e-6
29,male,1987,4.247065616227399e-6
29,male,1988,4.3019095377713264e-6
29,male,1989,4.3567545579298e-6
29,male,1990,4.466447894265533e-6
29,male,1991,4.713273970721896e-6
29,male,1992,4.850409184259968e-6
29,male,1993,5.042410023439545e-6
29,male,1994,5.06983981391575e-6
29,male,1995,5.042410023439545e-6
29,male,1996,4.630996139476101e-6
29,male,1997,4.137381068805613e-6
29,male,1998,3.6438549751957525e-6
29,male,1999,3.342299484003823e-6
29,male,2000,3.232651175969961e-6
29,male,2001,3.1504178265747055e-6
29,male,2002,3.1230072589623165e-6
29,male,2003,2.9585496158546992e-6
29,male,2004,2.821509125547017e-6
29,male,2005,2.5748535270046885e-6
29,male,2006,2.520044189293997e-6
29,male,2007,2.3830256451065504e-6
29,male,2008,2.3830256451065504e-6
29,male,2009,2.355622759097376e-6
29,male,2010,2.3830256451065504e-6
29,male,2011,2.355622759097376e-6
29,male,2012,2.2734157466286334e-6
29,male,2013,2.1638102361008962e-6
29,male,2014,2.081608982586217e-6
29,male,2015,2.1364095440451603e-6
29,male,2016,2.1638102361008962e-6
29,male,2017,2.081608982586217e-6
29,male,2018,2.026809517961128e-6
29,male,2019,1.999410196947711e-6
30,female,1977,1.9172138790371997e-6
30,female,1978,1.8076226269215555e-6
30,female,1979,1.88981565475855e-6
30,female,1980,1.8624177046502532e-6
30,female,1981,1.8624177046502532e-6
30,female,1982,1.8076226269215555e-6
30,female,1983,1.8076226269215555e-6
30,female,1984,1.8624177046502532e-6
30,female,1985,1.88981565475855e-6
30,female,1986,1.8350200287062148e-6
30,female,1987,1.7802254992904848e-6
30,female,1988,1.6980357612633297e-6
30,female,1989,1.7254320664668582e-6
30,female,1990,1.6980357612633297e-6
30,female,1991,1.6980357612633297e-6
30,female,1992,1.7528286458072118e-6
30,female,1993,1.7802254992904848e-6
30,female,1994,1.8076226269215555e-6
30,female,1995,1.8076226269215555e-6
30,female,1996,1.7802254992904848e-6
30,female,1997,1.7254320664668582e-6
30,female,1998,1.5610583471115277e-6
30,female,1999,1.4240877855651062e-6
30,female,2000,1.3145162697432986e-6
30,female,2001,1.2323405104717315e-6
30,female,2002,1.1501672175461076e-6
30,female,2003,1.122776667955555e-6
30,female,2004,1.122776667955555e-6
30,female,2005,1.0953863923811713e-6
30,female,2006,1.0679963908180814e-6
30,female,2007,9.858280301396262e-7
30,female,2008,9.58439124565371e-7
30,female,2009,1.013217209702639e-6
30,female,2010,9.58439124565371e-7
30,female,2011,9.036621353627278e-7
30,female,2012,8.762740517227686e-7
30,female,2013,8.762740517227686e-7
30,female,2014,8.214987063390814e-7
30,female,2015,7.667244567800912e-7
30,female,2016,7.667244567800912e-7
30,female,2017,7.941114445843916e-7
30,female,2018,7.941114445843916e-7
30,female,2019,7.941114445843916e-7
30,male,1977,4.164801793716325e-6
30,male,1978,4.082540442840042e-6
30,male,1979,4.109960618515149e-6
30,male,1980,4.137381068805613e-6
30,male,1981,4.164801793716325e-6
30,male,1982,4.164801793716325e-6
30,male,1983,4.3567545579298e-6
30,male,1984,4.521296210530831e-6
30,male,1985,4.521296210530831e-6
30,male,1986,4.41160067674653e-6
30,male,1987,4.384177480003284e-6
30,male,1988,4.3567545579298e-6
30,male,1989,4.41160067674653e-6
30,male,1990,4.5761456255861425e-6
30,male,1991,4.8229815920469345e-6
30,male,1992,5.06983981391575e-6
30,male,1993,5.179561723951453e-6
30,male,1994,5.234424327925628e-6
30,male,1995,5.097269879199324e-6
30,male,1996,4.795554274592329e-6
30,male,1997,4.3019095377713264e-6
30,male,1998,3.890606901872828e-6
30,male,1999,3.479366044462012e-6
30,male,2000,3.3148869953175964e-6
30,male,2001,3.205239785073185e-6
30,male,2002,3.177828668610033e-6
30,male,2003,3.095596965766763e-6
30,male,2004,2.9859585370469694e-6
30,male,2005,2.876324498561573e-6
30,male,2006,2.6844754941570646e-6
30,male,2007,2.520044189293997e-6
30,male,2008,2.4104288053842663e-6
30,male,2009,2.3830256451065504e-6
30,male,2010,2.4378322399363173e-6
30,male,2011,2.492639931885692e-6
30,male,2012,2.4652359487684983e-6
30,male,2013,2.3008178098639077e-6
30,male,2014,2.246013957640246e-6
30,male,2015,2.2734157466286334e-6
30,male,2016,2.1912112023818662e-6
30,male,2017,2.081608982586217e-6
30,male,2018,1.999410196947711e-6
30,male,2019,2.026809517961128e-6
31,female,1977,1.999410196947711e-6
31,female,1978,1.9446123774910825e-6
31,female,1979,1.972011150126293e-6
31,female,1980,1.9446123774910825e-6
31,female,1981,1.88981565475855e-6
31,female,1982,1.9446123774910825e-6
31,female,1983,1.972011150126293e-6
31,female,1984,1.972011150126293e-6
31,female,1985,1.972011150126293e-6
31,female,1986,1.9172138790371997e-6
31,female,1987,1.8624177046502532e-6
31,female,1988,1.8076226269215555e-6
31,female,1989,1.7528286458072118e-6
31,female,1990,1.7528286458072118e-6
31,female,1991,1.7528286458072118e-6
31,female,1992,1.8350200287062148e-6
31,female,1993,1.9172138790371997e-6
31,female,1994,1.972011150126293e-6
31,female,1995,1.9446123774910825e-6
31,female,1996,1.88981565475855e-6
31,female,1997,1.7254320664668582e-6
31,female,1998,1.5884532817116988e-6
31,female,1999,1.4240877855651062e-6
31,female,2000,1.4240877855651062e-6
31,female,2001,1.3419087376026826e-6
31,female,2002,1.2597321561833066e-6
31,female,2003,1.1501672175461076e-6
31,female,2004,1.0953863923811713e-6
31,female,2005,1.122776667955555e-6
31,female,2006,1.0953863923811713e-6
31,female,2007,1.0679963908180814e-6
31,female,2008,1.0406066632604994e-6
31,female,2009,9.858280301396262e-7
31,female,2010,9.58439124565371e-7
31,female,2011,9.310504929750003e-7
31,female,2012,8.762740517227686e-7
31,female,2013,9.310504929750003e-7
31,female,2014,8.762740517227686e-7
31,female,2015,9.310504929750003e-7
31,female,2016,9.310504929750003e-7
31,female,2017,9.036621353627278e-7
31,female,2018,8.762740517227686e-7
31,female,2019,8.488862420502496e-7
31,male,1977,4.4390241481653435e-6
31,male,1978,4.329331910521184e-6
31,male,1979,4.247065616227399e-6
31,male,1980,4.164801793716325e-6
31,male,1981,4.219644067421717e-6
31,male,1982,4.247065616227399e-6
31,male,1983,4.384177480003284e-6
31,male,1984,4.4390241481653435e-6
31,male,1985,4.493871915051992e-6
31,male,1986,4.493871915051992e-6
31,male,1987,4.548720780706945e-6
31,male,1988,4.548720780706945e-6
31,male,1989,4.630996139476101e-6
31,male,1990,4.795554274592329e-6
31,male,1991,5.06983981391575e-6
31,male,1992,5.316720295206167e-6
31,male,1993,5.371585647669792e-6
31,male,1994,5.344152834006607e-6
31,male,1995,5.2069928885210895e-6
31,male,1996,4.960122300802513e-6
31,male,1997,4.521296210530831e-6
31,male,1998,4.0551205417744865e-6
31,male,1999,3.726103146529409e-6
31,male,2000,3.5067801799972926e-6
31,male,2001,3.3971252847653814e-6
31,male,2002,3.287474781086672e-6
31,male,2003,3.2600628413061615e-6
31,male,2004,3.095596965766763e-6
31,male,2005,2.9585496158546992e-6
31,male,2006,2.876324498561573e-6
31,male,2007,2.711881671754775e-6
31,male,2008,2.5748535270046885e-6
31,male,2009,2.4378322399363173e-6
31,male,2010,2.4652359487684983e-6
31,male,2011,2.4104288053842663e-6
31,male,2012,2.355622759097376e-6
31,male,2013,2.3282201473518612e-6
31,male,2014,2.3282201473518612e-6
31,male,2015,2.3282201473518612e-6
31,male,2016,2.2734157466286334e-6
31,male,2017,2.2734157466286334e-6
31,male,2018,2.1638102361008962e-6
31,male,2019,2.246013957640246e-6
32,female,1977,2.2734157466286334e-6
32,female,1978,2.1912112023818662e-6
32,female,1979,2.1090091262088647e-6
32,female,1980,2.1090091262088647e-6
32,female,1981,2.081608982586217e-6
32,female,1982,2.081608982586217e-6
32,female,1983,2.081608982586217e-6
32,female,1984,2.054209113172337e-6
32,female,1985,2.081608982586217e-6
32,female,1986,1.972011150126293e-6
32,female,1987,1.88981565475855e-6
32,female,1988,1.8624177046502532e-6
32,female,1989,1.8350200287062148e-6
32,female,1990,1.8076226269215555e-6
32,female,1991,1.8350200287062148e-6
32,female,1992,1.9172138790371997e-6
32,female,1993,2.054209113172337e-6
32,female,1994,2.1090091262088647e-6
32,female,1995,2.054209113172337e-6
32,female,1996,1.972011150126293e-6
32,female,1997,1.8624177046502532e-6
32,female,1998,1.7254320664668582e-6
32,female,1999,1.6158484904212665e-6
32,female,2000,1.5884532817116988e-6
32,female,2001,1.5336636866158753e-6
32,female,2002,1.4514813496990527e-6
32,female,2003,1.3966944955082544e-6
32,female,2004,1.3419087376026826e-6
32,female,2005,1.3145162697432986e-6
32,female,2006,1.2597321561833066e-6
32,female,2007,1.1501672175461076e-6
32,female,2008,1.0953863923811713e-6
32,female,2009,1.0679963908180814e-6
32,female,2010,1.0953863923811713e-6
32,female,2011,1.0406066632604994e-6
32,female,2012,1.013217209702639e-6
32,female,2013,9.858280301396262e-7
32,female,2014,9.58439124565371e-7
32,female,2015,9.310504929750003e-7
32,female,2016,9.58439124565371e-7
32,female,2017,9.310504929750003e-7
32,female,2018,9.036621353627278e-7
32,female,2019,8.762740517227686e-7
32,male,1977,4.6584218084978695e-6
32,male,1978,4.630996139476101e-6
32,male,1979,4.493871915051992e-6
32,male,1980,4.41160067674653e-6
32,male,1981,4.5761456255861425e-6
32,male,1982,4.5761456255861425e-6
32,male,1983,4.5761456255861425e-6
32,male,1984,4.5761456255861425e-6
32,male,1985,4.5761456255861425e-6
32,male,1986,4.6584218084978695e-6
32,male,1987,4.6858477522444305e-6
32,male,1988,4.8229815920469345e-6
32,male,1989,4.8229815920469345e-6
32,male,1990,4.932693609502243e-6
32,male,1991,5.152130834211821e-6
32,male,1992,5.261856042171185e-6
32,male,1993,5.399018736201533e-6
32,male,1994,5.344152834006607e-6
32,male,1995,5.316720295206167e-6
32,male,1996,4.987551266888736e-6
32,male,1997,4.5761456255861425e-6
32,male,1998,4.0551205417744865e-6
32,male,1999,3.753519752709317e-6
32,male,2000,3.616439467134795e-6
32,male,2001,3.479366044462012e-6
32,male,2002,3.3697122471511507e-6
32,male,2003,3.2600628413061615e-6
32,male,2004,3.1504178265747055e-6
32,male,2005,3.095596965766763e-6
32,male,2006,2.876324498561573e-6
32,male,2007,2.903732596617494e-6
32,male,2008,2.766694849959296e-6
32,male,2009,2.766694849959296e-6
32,male,2010,2.711881671754775e-6
32,male,2011,2.6844754941570646e-6
32,male,2012,2.5748535270046885e-6
32,male,2013,2.4652359487684983e-6
32,male,2014,2.4652359487684983e-6
32,male,2015,2.4378322399363173e-6
32,male,2016,2.3830256451065504e-6
32,male,2017,2.3282201473518612e-6
32,male,2018,2.3008178098639077e-6
32,male,2019,2.355622759097376e-6
33,female,1977,2.4104288053842663e-6
33,female,1978,2.4378322399363173e-6
33,female,1979,2.355622759097376e-6
33,female,1980,2.355622759097376e-6
33,female,1981,2.3008178098639077e-6
33,female,1982,2.2734157466286334e-6
33,female,1983,2.246013957640246e-6
33,female,1984,2.246013957640246e-6
33,female,1985,2.1912112023818662e-6
33,female,1986,2.1638102361008962e-6
33,female,1987,2.054209113172337e-6
33,female,1988,1.972011150126293e-6
33,female,1989,1.999410196947711e-6
33,female,1990,2.026809517961128e-6
33,female,1991,2.081608982586217e-6
33,female,1992,2.081608982586217e-6
33,female,1993,2.1364095440451603e-6
33,female,1994,2.1638102361008962e-6
33,female,1995,2.1638102361008962e-6
33,female,1996,2.1638102361008962e-6
33,female,1997,2.054209113172337e-6
33,female,1998,1.88981565475855e-6
33,female,1999,1.6980357612633297e-6
33,female,2000,1.6706397301917482e-6
33,female,2001,1.6158484904212665e-6
33,female,2002,1.5336636866158753e-6
33,female,2003,1.5062693002189524e-6
33,female,2004,1.4514813496990527e-6
33,female,2005,1.4240877855651062e-6
33,female,2006,1.3419087376026826e-6
33,female,2007,1.2049491387988648e-6
33,female,2008,1.2049491387988648e-6
33,female,2009,1.2049491387988648e-6
33,female,2010,1.2049491387988648e-6
33,female,2011,1.1501672175461076e-6
33,female,2012,1.122776667955555e-6
33,female,2013,1.122776667955555e-6
33,female,2014,1.0953863923811713e-6
33,female,2015,1.013217209702639e-6
33,female,2016,1.013217209702639e-6
33,female,2017,1.013217209702639e-6
33,female,2018,1.0406066632604994e-6
33,female,2019,1.0406066632604994e-6
33,male,1977,4.850409184259968e-6
33,male,1978,4.8229815920469345e-6
33,male,1979,4.768127231890036e-6
33,male,1980,4.740700463935162e-6
33,male,1981,4.768127231890036e-6
33,male,1982,4.713273970721896e-6
33,male,1983,4.713273970721896e-6
33,male,1984,4.6858477522444305e-6
33,male,1985,4.795554274592329e-6
33,male,1986,4.960122300802513e-6
33,male,1987,4.877837051236323e-6
33,male,1988,4.987551266888736e-6
33,male,1989,5.042410023439545e-6
33,male,1990,5.261856042171185e-6
33,male,1991,5.316720295206167e-6
33,male,1992,5.399018736201533e-6
33,male,1993,5.5087538391202825e-6
33,male,1994,5.536188302075914e-6
33,male,1995,5.591058052696298e-6
33,male,1996,5.371585647669792e-6
33,male,1997,4.905265192981811e-6
33,male,1998,4.329331910521184e-6
33,male,1999,3.945443683497173e-6
33,male,2000,3.835771218532696e-6
33,male,2001,3.726103146529409e-6
33,male,2002,3.6438549751957525e-6
33,male,2003,3.5616092745558953e-6
33,male,2004,3.3697122471511507e-6
33,male,2005,3.205239785073185e-6
33,male,2006,3.095596965766763e-6
33,male,2007,2.9585496158546992e-6
33,male,2008,2.821509125547017e-6
33,male,2009,2.821509125547017e-6
33,male,2010,2.821509125547017e-6
33,male,2011,2.794101850577701e-6
33,male,2012,2.629663961944198e-6
33,male,2013,2.492639931885692e-6
33,male,2014,2.4652359487684983e-6
33,male,2015,2.4652359487684983e-6
33,male,2016,2.4104288053842663e-6
33,male,2017,2.4378322399363173e-6
33,male,2018,2.4104288053842663e-6
33,male,2019,2.4104288053842663e-6
34,female,1977,2.6022586073180574e-6
34,female,1978,2.657069590888906e-6
34,female,1979,2.6022586073180574e-6
34,female,1980,2.5748535270046885e-6
34,female,1981,2.492639931885692e-6
34,female,1982,2.4104288053842663e-6
34,female,1983,2.3830256451065504e-6
34,female,1984,2.3830256451065504e-6
34,female,1985,2.3282201473518612e-6
34,female,1986,2.246013957640246e-6
34,female,1987,2.1912112023818662e-6
34,female,1988,2.1638102361008962e-6
34,female,1989,2.1912112023818662e-6
34,female,1990,2.1912112023818662e-6
34,female,1991,2.2734157466286334e-6
34,female,1992,2.2734157466286334e-6
34,female,1993,2.2186124428929504e-6
34,female,1994,2.1638102361008962e-6
34,female,1995,2.1364095440451603e-6
34,female,1996,2.1638102361008962e-6
34,female,1997,2.081608982586217e-6
34,female,1998,1.9446123774910825e-6
34,female,1999,1.8350200287062148e-6
34,female,2000,1.8076226269215555e-6
34,female,2001,1.7802254992904848e-6
34,female,2002,1.6706397301917482e-6
34,female,2003,1.6158484904212665e-6
34,female,2004,1.5336636866158753e-6
34,female,2005,1.5336636866158753e-6
34,female,2006,1.3966944955082544e-6
34,female,2007,1.4240877855651062e-6
34,female,2008,1.4514813496990527e-6
34,female,2009,1.4788751879149707e-6
34,female,2010,1.3966944955082544e-6
34,female,2011,1.3145162697432986e-6
34,female,2012,1.1501672175461076e-6
34,female,2013,1.1501672175461076e-6
34,female,2014,1.122776667955555e-6
34,female,2015,1.0679963908180814e-6
34,female,2016,1.0406066632604994e-6
34,female,2017,1.0953863923811713e-6
34,female,2018,1.122776667955555e-6
34,female,2019,1.1501672175461076e-6
34,male,1977,5.316720295206167e-6
34,male,1978,5.261856042171185e-6
34,male,1979,5.261856042171185e-6
34,male,1980,5.179561723951453e-6
34,male,1981,5.097269879199324e-6
34,male,1982,5.01498050776581e-6
34,male,1983,4.960122300802513e-6
34,male,1984,4.987551266888736e-6
34,male,1985,5.01498050776581e-6
34,male,1986,5.06983981391575e-6
34,male,1987,5.042410023439545e-6
34,male,1988,5.179561723951453e-6
34,male,1989,5.371585647669792e-6
34,male,1990,5.536188302075914e-6
34,male,1991,5.618493340372068e-6
34,male,1992,5.755673902629219e-6
34,male,1993,5.947738237649701e-6
34,male,1994,6.030055648736148e-6
34,male,1995,6.030055648736148e-6
34,male,1996,5.783110839894636e-6
34,male,1997,5.28928803126266e-6
34,male,1998,4.6858477522444305e-6
34,male,1999,4.137381068805613e-6
34,male,2000,3.972862486179522e-6
34,male,2001,3.918025155396877e-6
34,male,2002,3.835771218532696e-6
34,male,2003,3.753519752709317e-6
34,male,2004,3.5616092745558953e-6
34,male,2005,3.5067801799972926e-6
34,male,2006,3.287474781086672e-6
34,male,2007,3.2600628413061615e-6
34,male,2008,3.1230072589623165e-6
34,male,2009,2.9311409690469087e-6
34,male,2010,2.9311409690469087e-6
34,male,2011,2.9311409690469087e-6
34,male,2012,2.848916674873346e-6
34,male,2013,2.794101850577701e-6
34,male,2014,2.6844754941570646e-6
34,male,2015,2.73928812368692e-6
34,male,2016,2.73928812368692e-6
34,male,2017,2.657069590888906e-6
34,male,2018,2.5748535270046885e-6
34,male,2019,2.547448720998296e-6
35,female,1977,2.821509125547017e-6
35,female,1978,2.821509125547017e-6
35,female,1979,2.794101850577701e-6
35,female,1980,2.766694849959296e-6
35,female,1981,2.766694849959296e-6
35,female,1982,2.711881671754775e-6
35,female,1983,2.6844754941570646e-6
35,female,1984,2.547448720998296e-6
35,female,1985,2.5748535270046885e-6
35,female,1986,2.492639931885692e-6
35,female,1987,2.4652359487684983e-6
35,female,1988,2.4652359487684983e-6
35,female,1989,2.4652359487684983e-6
35,female,1990,2.492639931885692e-6
35,female,1991,2.492639931885692e-6
35,female,1992,2.547448720998296e-6
35,female,1993,2.4378322399363173e-6
35,female,1994,2.3830256451065504e-6
35,female,1995,2.3282201473518612e-6
35,female,1996,2.355622759097376e-6
35,female,1997,2.3008178098639077e-6
35,female,1998,2.1912112023818662e-6
35,female,1999,2.1090091262088647e-6
35,female,2000,2.081608982586217e-6
35,female,2001,2.054209113172337e-6
35,female,2002,1.972011150126293e-6
35,female,2003,1.9172138790371997e-6
35,female,2004,1.8076226269215555e-6
35,female,2005,1.7528286458072118e-6
35,female,2006,1.643243973246324e-6
35,female,2007,1.6158484904212665e-6
35,female,2008,1.5884532817116988e-6
35,female,2009,1.5336636866158753e-6
35,female,2010,1.4788751879149707e-6
35,female,2011,1.3693014795224054e-6
35,female,2012,1.287124075938465e-6
35,female,2013,1.2323405104717315e-6
35,female,2014,1.1501672175461076e-6
35,female,2015,1.1501672175461076e-6
35,female,2016,1.1775580411589192e-6
35,female,2017,1.1775580411589192e-6
35,female,2018,1.1775580411589192e-6
35,female,2019,1.2049491387988648e-6
35,male,1977,5.755673902629219e-6
35,male,1978,5.618493340372068e-6
35,male,1979,5.536188302075914e-6
35,male,1980,5.5087538391202825e-6
35,male,1981,5.48131965106075e-6
35,male,1982,5.48131965106075e-6
35,male,1983,5.48131965106075e-6
35,male,1984,5.453885737891504e-6
35,male,1985,5.453885737891504e-6
35,male,1986,5.48131965106075e-6
35,male,1987,5.536188302075914e-6
35,male,1988,5.618493340372068e-6
35,male,1989,5.70080085292872e-6
35,male,1990,5.783110839894636e-6
35,male,1991,5.892861338520958e-6
35,male,1992,6.139816046884287e-6
35,male,1993,6.304464894892846e-6
35,male,1994,6.386793032073949e-6
35,male,1995,6.304464894892846e-6
35,male,1996,6.030055648736148e-6
35,male,1997,5.563623039932547e-6
35,male,1998,5.01498050776581e-6
35,male,1999,4.493871915051992e-6
35,male,2000,4.3567545579298e-6
35,male,2001,4.247065616227399e-6
35,male,2002,4.192222793253396e-6
35,male,2003,4.0551205417744865e-6
35,male,2004,3.863188922920137e-6
35,male,2005,3.6438549751957525e-6
35,male,2006,3.5890242335902113e-6
35,male,2007,3.3697122471511507e-6
35,male,2008,3.2600628413061615e-6
35,male,2009,3.2600628413061615e-6
35,male,2010,3.232651175969961e-6
35,male,2011,3.232651175969961e-6
35,male,2012,2.9311409690469087e-6
35,male,2013,2.821509125547017e-6
35,male,2014,2.657069590888906e-6
35,male,2015,2.794101850577701e-6
35,male,2016,2.73928812368692e-6
35,male,2017,2.821509125547017e-6
35,male,2018,2.794101850577701e-6
35,male,2019,2.821509125547017e-6
36,female,1977,3.013367732628604e-6
36,female,1978,2.9859585370469694e-6
36,female,1979,2.9859585370469694e-6
36,female,1980,3.013367732628604e-6
36,female,1981,3.095596965766763e-6
36,female,1982,3.040777202605705e-6
36,female,1983,2.9311409690469087e-6
36,female,1984,2.711881671754775e-6
36,female,1985,2.6844754941570646e-6
36,female,1986,2.6844754941570646e-6
36,female,1987,2.657069590888906e-6
36,female,1988,2.629663961944198e-6
