age,year,sex,value
58,1947,male,5.11258737809316e-5
58,1948,female,2.96473185029675e-5
58,1948,male,5.18791489970816e-5
58,1949,female,3.24441504574692e-5
58,1949,male,5.50339959287235e-5
58,1950,female,2.96749959095361e-5
58,1950,male,5.25489009959131e-5
58,1951,female,3.21394063245638e-5
58,1951,male,5.67385669738915e-5
58,1952,female,2.85404516044396e-5
58,1952,male,5.50060609804141e-5
58,1953,female,2.97580298080135e-5
58,1953,male,5.81365482199194e-5
58,1954,female,2.79871859136849e-5
58,1954,male,5.27163645980229e-5
58,1955,female,2.67427467317529e-5
58,1955,male,5.43636358222377e-5
58,1956,female,2.69086392792153e-5
58,1956,male,5.68224257222449e-5
58,1957,female,2.61345600398953e-5
58,1957,male,5.57883472907725e-5
58,1958,female,2.38136345678493e-5
58,1958,male,4.99266409416107e-5
58,1959,female,2.38964908940222e-5
58,1959,male,5.21023814599282e-5
58,1960,female,2.31232626773279e-5
58,1960,male,5.27721880749901e-5
58,1961,female,2.24606693955178e-5
58,1961,male,5.12095607935133e-5
58,1962,female,2.2377856508884e-5
58,1962,male,5.29117517471754e-5
58,1963,female,2.31232626773279e-5
58,1963,male,5.5508933663225e-5
58,1964,female,2.17430409131223e-5
58,1964,male,4.98429931328806e-5
58,1965,female,2.27091230853604e-5
58,1965,male,5.26884532863531e-5
58,1966,female,2.08324755531736e-5
58,1966,male,4.99824075672285e-5
58,1967,female,2.04186822963136e-5
58,1967,male,5.13769424929807e-5
58,1968,female,2.15222699857059e-5
58,1968,male,5.03170311762901e-5
58,1969,female,2.19086307918841e-5
58,1969,male,5.02612577346254e-5
58,1970,female,1.99497921946692e-5
58,1970,male,4.61093283503948e-5
58,1971,female,1.99497921946692e-5
58,1971,male,4.6359937442424e-5
58,1972,female,1.9232821443826e-5
58,1972,male,4.58587421951966e-5
58,1973,female,1.93706858538975e-5
58,1973,male,4.51906245516977e-5
58,1974,female,1.91501061298144e-5
58,1974,male,4.43835331958405e-5
58,1975,female,1.86263004967654e-5
58,1975,male,4.38270570549771e-5
58,1976,female,1.83230904009269e-5
58,1976,male,4.58309007047347e-5
58,1977,female,1.81577172279342e-5
58,1977,male,4.47174731777035e-5
58,1978,female,1.81577172279342e-5
58,1978,male,4.36601362653361e-5
58,1979,female,1.71656878981149e-5
58,1979,male,4.22139155472158e-5
58,1980,female,1.63668144773895e-5
58,1980,male,4.25197831522404e-5
58,1981,female,1.61740178798834e-5
58,1981,male,4.11019576676869e-5
58,1982,female,1.58435410091802e-5
58,1982,male,4.09629946806637e-5
58,1983,female,1.58710792248884e-5
58,1983,male,4.22139155472158e-5
58,1984,female,1.51001138648457e-5
58,1984,male,4.23529420408215e-5
58,1985,female,1.51827069130501e-5
58,1985,male,4.27700638837282e-5
58,1986,female,1.48248216971776e-5
58,1986,male,3.95737525911671e-5
58,1987,female,1.39440727246103e-5
58,1987,male,3.9129343958824e-5
58,1988,female,1.41917547377068e-5
58,1988,male,3.7824310616081e-5
58,1989,female,1.36964131157003e-5
58,1989,male,3.76855138822197e-5
58,1990,female,1.39991112356581e-5
58,1990,male,3.51051763631637e-5
58,1991,female,1.32836968769232e-5
58,1991,male,3.49665174018799e-5
58,1992,female,1.27885194978066e-5
58,1992,male,3.3635748543122e-5
58,1993,female,1.26784922412719e-5
58,1993,male,3.29983176154224e-5
58,1994,female,1.18259308900975e-5
58,1994,male,3.20563001748455e-5
58,1995,female,1.16609496753744e-5
58,1995,male,3.07823216617179e-5
58,1996,female,1.2073421353846e-5
58,1996,male,3.08376997070721e-5
58,1997,female,1.1798433330591e-5
58,1997,male,3.00071466137208e-5
58,1998,female,1.1908425225642e-5
58,1998,male,2.79871859136849e-5
58,1999,female,1.13035244777562e-5
58,1999,male,2.67427467317529e-5
58,2000,female,1.05613288960021e-5
58,2000,male,2.61622019588477e-5
58,2001,female,1.15784627958966e-5
58,2001,male,2.71574969485981e-5
58,2002,female,1.13585099327118e-5
58,2002,male,2.69639390287903e-5
58,2003,female,1.10835936999662e-5
58,2003,male,2.72404545318519e-5
58,2004,female,1.10011242127365e-5
58,2004,male,2.58028787782349e-5
58,2005,female,1.05888140337205e-5
58,2005,male,2.65215723030653e-5
58,2006,female,1.02590105900889e-5
58,2006,male,2.53606995906404e-5
58,2007,female,1.08361926901529e-5
58,2007,male,2.53883336977913e-5
58,2008,female,1.07262438611908e-5
58,2008,male,2.5084373858319e-5
58,2009,female,1.12210483657732e-5
58,2009,male,2.55541441981492e-5
58,2010,female,1.08087050689749e-5
58,2010,male,2.54159680838595e-5
58,2011,female,1.06712711024049e-5
58,2011,male,2.48357045414879e-5
58,2012,female,1.08636805872986e-5
58,2012,male,2.47528197878909e-5
58,2013,female,1.07537306544993e-5
58,2013,male,2.40069698961956e-5
58,2014,female,1.02864926930774e-5
58,2014,male,2.30404297473374e-5
58,2015,female,1.03414577266302e-5
58,2015,male,2.34822343352998e-5
58,2016,female,1.0616299447357e-5
58,2016,male,2.27367304426811e-5
59,1816,female,8.2237800182726e-5
59,1816,male,8.59363358484746e-5
59,1817,female,8.1645369529925e-5
59,1817,male,9.0998151337596e-5
59,1818,female,8.22660143639313e-5
59,1818,male,8.48912048856939e-5
59,1819,female,8.05736779025689e-5
59,1819,male,8.26892619753021e-5
59,1820,female,8.15043335048159e-5
59,1820,male,8.54278439256944e-5
59,1821,female,7.31116792324787e-5
59,1821,male,7.62629486730317e-5
59,1822,female,7.15374036039069e-5
59,1822,male,7.72203021377003e-5
59,1823,female,7.12844794282174e-5
59,1823,male,7.86569602888828e-5
