Year,Age,Female,Male,Total
1841,0,0.151591,0.186518,0.169328
1841,1,0.074919,0.074129,0.074521
1841,2,0.041705,0.039831,0.040759
1841,3,0.025456,0.02333,0.024385
1841,4,0.018484,0.01707,0.017771
1841,5,0.013921,0.012404,0.013153
1841,6,0.012826,0.010196,0.011493
1841,7,0.010937,0.008001,0.009445
1841,8,0.00881,0.00701,0.007894
1841,9,0.008139,0.006961,0.007538
1841,10,0.007395,0.006028,0.006693
1841,11,0.00676,0.005194,0.005962
1841,12,0.006504,0.004902,0.005711
1841,13,0.006896,0.004954,0.005944
1841,14,0.007472,0.0051,0.006302
1841,15,0.008171,0.005387,0.006777
1841,16,0.008831,0.005898,0.007345
1841,17,0.00909,0.006636,0.007855
1841,18,0.009237,0.007573,0.008403
1841,19,0.009219,0.008631,0.008924
1841,20,0.009198,0.00994,0.009573
1841,21,0.009246,0.011203,0.010234
1841,22,0.009383,0.012029,0.010718
1841,23,0.009897,0.012756,0.011336
1841,24,0.009361,0.011434,0.010402
1841,25,0.009453,0.010307,0.009883
1841,26,0.010257,0.010157,0.010207
1841,27,0.010151,0.009331,0.009743
1841,28,0.01047,0.009126,0.0098
1841,29,0.010405,0.008814,0.009606
1841,30,0.010095,0.008506,0.00929
1841,31,0.010531,0.009096,0.00981
1841,32,0.010891,0.009568,0.010233
1841,33,0.011077,0.009389,0.010231
1841,34,0.010575,0.008429,0.009487
1841,35,0.011095,0.008338,0.009689
1841,36,0.012638,0.009216,0.010897
1841,37,0.012928,0.009327,0.011099
1841,38,0.013421,0.009717,0.01154
1841,39,0.013065,0.009563,0.011276
1841,40,0.012748,0.009504,0.011079
1841,41,0.013692,0.010666,0.012148
1841,42,0.014422,0.011809,0.013107
1841,43,0.014278,0.011847,0.013053
1841,44,0.012759,0.010718,0.01173
1841,45,0.012538,0.010888,0.011716
1841,46,0.014091,0.013027,0.013577
1841,47,0.014088,0.013704,0.013908
1841,48,0.014388,0.014466,0.014424
1841,49,0.014602,0.014993,0.014777
1841,50,0.015321,0.015587,0.015439
1841,51,0.017267,0.017586,0.017409
1841,52,0.018924,0.019731,0.019279
1841,53,0.019557,0.020852,0.020131
1841,54,0.017315,0.018576,0.017886
1841,55,0.01701,0.018702,0.017793
1841,56,0.02014,0.022937,0.021444
1841,57,0.02106,0.024489,0.022665
1841,58,0.022236,0.02596,0.023982
1841,59,0.023554,0.027241,0.025281
1841,60,0.025593,0.028176,0.026821
1841,61,0.029439,0.031705,0.030522
1841,62,0.034056,0.037295,0.035588
1841,63,0.037055,0.041134,0.038978
1841,64,0.036192,0.04011,0.038055
1841,65,0.038983,0.043317,0.041063
1841,66,0.046376,0.052222,0.049176
1841,67,0.048339,0.054616,0.051332
1841,68,0.052255,0.057636,0.054828
1841,69,0.055639,0.058502,0.05702
1841,70,0.059595,0.05998,0.059781
1841,71,0.066898,0.066803,0.066853
1841,72,0.073535,0.073767,0.073645
1841,73,0.079796,0.079961,0.079874
1841,74,0.080475,0.081392,0.080906
1841,75,0.08546,0.086909,0.086144
1841,76,0.100166,0.102332,0.101193
1841,77,0.106138,0.111169,0.108504
1841,78,0.111675,0.12026,0.115665
1841,79,0.11771,0.128458,0.122672
1841,80,0.135445,0.150158,0.142165
1841,81,0.148598,0.165917,0.15644
1841,82,0.162619,0.182136,0.171373
1841,83,0.17724,0.19787,0.186398
1841,84,0.191719,0.211271,0.200299
1841,85,0.205397,0.220595,0.211983
1841,86,0.219369,0.228929,0.223456
1841,87,0.23435,0.238513,0.236102
1841,88,0.249995,0.250701,0.250287
1841,89,0.264857,0.265948,0.2653
1841,90,0.277199,0.285388,0.280472
1841,91,0.286337,0.303699,0.293179
1841,92,0.293439,0.316754,0.302556
1841,93,0.301165,0.322586,0.309587
1841,94,0.314146,0.326202,0.31895
1841,95,0.340783,0.3306,0.336624
1841,96,0.361349,0.312732,0.340587
1841,97,0.354175,0.310345,0.336081
1841,98,0.363944,0.378838,0.369325
1841,99,0.407508,0.404603,0.406425
1841,100,0.421824,0.552756,0.475257
1841,101,0.462236,0.707022,0.556279
1841,102,0.584718,1.068,0.756949
1841,103,0.0,6.0,0.789474
1841,104,0.0,0.0,0.0
1841,105,0.0,0.0,0.0
1841,106,0.0,0.0,0.0
1841,107,0.0,0.0,0.0
1841,108,0.0,0.0,0.0
1841,109,0.0,0.0,0.0
1841,110,0.0,0.0,0.0
1842,0,0.160108,0.191811,0.176212
1842,1,0.084947,0.080682,0.082796
1842,2,0.044142,0.042162,0.043142
1842,3,0.029418,0.028904,0.029158
1842,4,0.021934,0.019395,0.020653
1842,5,0.0158,0.015009,0.0154
1842,6,0.013647,0.01254,0.013086
1842,7,0.012067,0.010257,0.011148
1842,8,0.010608,0.008976,0.009778
1842,9,0.010089,0.007778,0.008911
1842,10,0.009058,0.006474,0.007738
1842,11,0.008239,0.005505,0.006834
1842,12,0.007781,0.00504,0.006382
1842,13,0.007726,0.005186,0.006467
1842,14,0.008401,0.005773,0.00711
1842,15,0.009117,0.006389,0.007769
1842,16,0.009466,0.006807,0.008133
1842,17,0.009732,0.007364,0.008531
1842,18,0.009633,0.008135,0.008879
1842,19,0.009475,0.009077,0.009276
1842,20,0.009252,0.010024,0.00964
1842,21,0.009312,0.010936,0.010133
1842,22,0.00951,0.011734,0.010631
1842,23,0.009785,0.012073,0.010938
1842,24,0.010438,0.012291,0.011369
1842,25,0.009919,0.010636,0.010279
1842,26,0.00997,0.009647,0.009808
1842,27,0.010777,0.00968,0.010228
1842,28,0.010651,0.009027,0.009841
1842,29,0.01101,0.008928,0.009971
1842,30,0.010985,0.008624,0.009798
1842,31,0.010684,0.008131,0.009388
1842,32,0.011137,0.008544,0.009832
1842,33,0.011461,0.008943,0.010209
1842,34,0.011551,0.008841,0.010192
1842,35,0.010904,0.008119,0.00949
1842,36,0.011425,0.0084,0.009879
1842,37,0.013102,0.009681,0.011358
1842,38,0.01355,0.010075,0.011782
1842,39,0.014294,0.010649,0.012439
1842,40,0.014087,0.01043,0.012216
1842,41,0.01359,0.010048,0.011765
1842,42,0.014319,0.011006,0.012626
1842,43,0.014711,0.012037,0.013364
1842,44,0.014078,0.012049,0.013054
1842,45,0.012138,0.011045,0.011587
1842,46,0.011976,0.011743,0.01186
1842,47,0.013775,0.014735,0.014239
1842,48,0.014172,0.016017,0.015037
1842,49,0.014955,0.017199,0.015981
1842,50,0.015538,0.017783,0.016542
1842,51,0.016124,0.018067,0.016987
1842,52,0.017965,0.019958,0.018848
1842,53,0.019592,0.022046,0.020672
1842,54,0.020251,0.023026,0.021478
1842,55,0.018115,0.020345,0.019125
1842,56,0.018622,0.020673,0.01957
1842,57,0.023159,0.025768,0.024374
1842,58,0.025053,0.027848,0.02636
1842,59,0.026986,0.02984,0.028322
1842,60,0.028585,0.031444,0.029922
1842,61,0.030101,0.032049,0.031026
1842,62,0.033603,0.035476,0.034497
1842,63,0.03796,0.04111,0.039448
1842,64,0.040394,0.044515,0.042333
1842,65,0.038675,0.04245,0.040467
1842,66,0.041817,0.04564,0.043648
1842,67,0.050305,0.05568,0.052872
1842,68,0.052556,0.05903,0.055634
1842,69,0.056896,0.063705,0.060142
1842,70,0.060266,0.066231,0.063137
1842,71,0.063435,0.068978,0.066112
1842,72,0.070578,0.077846,0.074046
1842,73,0.07755,0.0865,0.081768
1842,74,0.084823,0.093575,0.088936
1842,75,0.086531,0.093941,0.090004
1842,76,0.094337,0.099423,0.096733
1842,77,0.11445,0.117274,0.115786
1842,78,0.123545,0.126505,0.124933
1842,79,0.131408,0.135696,0.133394
1842,80,0.146599,0.152206,0.149167
1842,81,0.161116,0.167442,0.163988
1842,82,0.17645,0.183895,0.179798
1842,83,0.192189,0.201057,0.196136
1842,84,0.207379,0.217706,0.211925
1842,85,0.221049,0.2326,0.226077
1842,86,0.234503,0.247352,0.240033
1842,87,0.24824,0.263222,0.254606
1842,88,0.261906,0.28118,0.269973
1842,89,0.274337,0.302459,0.285879
1842,90,0.283776,0.326025,0.300726
1842,91,0.290017,0.347473,0.312547
1842,92,0.293825,0.364459,0.320931
1842,93,0.299435,0.373326,0.327472
1842,94,0.319877,0.37793,0.342126
1842,95,0.374354,0.394176,0.382152
1842,96,0.449425,0.396287,0.42742
1842,97,0.521787,0.357392,0.447812
1842,98,0.545455,0.351239,0.46029
1842,99,0.613941,0.49645,0.570365
1842,100,0.477458,0.688385,0.554483
1842,101,0.539267,0.945073,0.681586
1842,102,0.659111,1.680556,0.938569
1842,103,0.924949,6.0,1.314607
1842,104,0.0,0.0,0.0
1842,105,0.0,0.0,0.0
1842,106,0.0,0.0,0.0
1842,107,0.0,0.0,0.0
1842,108,0.0,0.0,0.0
1842,109,0.0,0.0,0.0
1842,110,0.0,0.0,0.0
1843,0,0.148207,0.181553,0.165171
1843,1,0.073448,0.07622,0.074846
1843,2,0.040891,0.041216,0.041055
1843,3,0.028322,0.024643,0.026463
1843,4,0.018932,0.017359,0.018136
1843,5,0.014434,0.01409,0.01426
1843,6,0.011675,0.009978,0.010818
1843,7,0.0109,0.009134,0.010004
1843,8,0.010248,0.008078,0.009145
1843,9,0.010173,0.007564,0.008844
1843,10,0.008953,0.006391,0.007646
1843,11,0.007689,0.005227,0.00643
1843,12,0.007019,0.0045,0.005723
1843,13,0.00685,0.00429,0.005542
1843,14,0.00722,0.004711,0.005975
1843,15,0.008313,0.005567,0.006962
1843,16,0.00903,0.006229,0.007644
1843,17,0.009299,0.006678,0.007984
1843,18,0.009525,0.007316,0.008403
1843,19,0.009424,0.00822,0.008817
1843,20,0.009338,0.009273,0.009306
1843,21,0.009353,0.01003,0.009693
1843,22,0.009621,0.0106,0.010115
1843,23,0.009924,0.010932,0.010432
1843,24,0.010179,0.010665,0.010424
1843,25,0.01069,0.010214,0.01045
1843,26,0.009938,0.008642,0.009287
1843,27,0.009818,0.007873,0.00884
1843,28,0.010509,0.008113,0.00931
1843,29,0.010345,0.007947,0.009149
1843,30,0.010713,0.008349,0.009531
1843,31,0.010704,0.008341,0.009515
1843,32,0.010441,0.008005,0.009203
1843,33,0.010954,0.008481,0.009707
1843,34,0.011374,0.008857,0.01012
1843,35,0.011609,0.008681,0.010139
1843,36,0.011155,0.007999,0.00955
1843,37,0.011855,0.008369,0.010071
1843,38,0.013702,0.009805,0.011711
1843,39,0.01416,0.010396,0.012241
1843,40,0.014769,0.011157,0.012928
1843,41,0.014107,0.01089,0.012458
1843,42,0.01324,0.010443,0.011797
1843,43,0.013709,0.011447,0.012552
1843,44,0.013947,0.012578,0.013257
1843,45,0.013407,0.01271,0.013055
1843,46,0.012036,0.01185,0.011942
1843,47,0.012414,0.012715,0.012564
1843,48,0.014748,0.015888,0.015299
1843,49,0.015366,0.016887,0.016079
1843,50,0.016047,0.017478,0.016701
1843,51,0.016047,0.017416,0.016658
1843,52,0.016157,0.017268,0.01665
1843,53,0.017755,0.018935,0.018277
1843,54,0.019353,0.021075,0.020111
1843,55,0.020275,0.022464,0.021242
1843,56,0.018619,0.020362,0.019408
1843,57,0.019487,0.021201,0.020279
1843,58,0.024339,0.027025,0.025588
1843,59,0.025941,0.02958,0.027638
1843,60,0.027122,0.031784,0.0293
1843,61,0.027644,0.03297,0.030129
1843,62,0.028507,0.033011,0.030642
1843,63,0.031883,0.0361,0.033892
1843,64,0.036792,0.041495,0.039008
1843,65,0.040582,0.044666,0.042498
1843,66,0.04043,0.042694,0.041502
1843,67,0.045171,0.046378,0.045748
1843,68,0.055557,0.05752,0.056493
1843,69,0.058014,0.061503,0.059668
1843,70,0.061979,0.066739,0.064242
1843,71,0.064156,0.068721,0.066347
1843,72,0.066327,0.070792,0.068478
1843,73,0.073383,0.079665,0.076371
1843,74,0.080791,0.088355,0.08434
1843,75,0.089098,0.095417,0.092055
1843,76,0.091037,0.095468,0.093107
1843,77,0.099509,0.101104,0.100259
1843,78,0.121871,0.120483,0.121214
1843,79,0.130209,0.129532,0.129892
1843,80,0.138094,0.141181,0.139515
1843,81,0.149642,0.154379,0.151806
1843,82,0.162381,0.169403,0.165558
1843,83,0.17585,0.185923,0.18036
1843,84,0.189495,0.203353,0.195626
1843,85,0.202806,0.22091,0.210715
1843,86,0.216321,0.238145,0.225734
1843,87,0.230362,0.254546,0.240659
1843,88,0.24453,0.26857,0.254625
1843,89,0.258243,0.277759,0.266304
1843,90,0.270787,0.279403,0.274272
1843,91,0.280866,0.273324,0.277886
1843,92,0.288188,0.261166,0.277742
1843,93,0.292691,0.251326,0.277009
1843,94,0.300722,0.268067,0.288452
1843,95,0.327186,0.353416,0.337122
1843,96,0.36881,0.495558,0.417697
1843,97,0.419606,0.658689,0.516606
1843,98,0.457868,0.728849,0.580335
1843,99,0.451744,0.865122,0.626708
1843,100,0.681853,0.549474,0.63854
1843,101,0.804805,0.728155,0.778732
1843,102,1.06568,1.582245,1.20082
1843,103,1.847328,0.0,1.847328
1843,104,4.166667,0.0,4.166667
1843,105,0.0,0.0,0.0
1843,106,0.0,0.0,0.0
1843,107,0.0,0.0,0.0
1843,108,0.0,0.0,0.0
1843,109,0.0,0.0,0.0
1843,110,0.0,0.0,0.0
1844,0,0.137275,0.171417,0.154601
1844,1,0.064736,0.065969,0.065358
1844,2,0.035301,0.033897,0.034593
1844,3,0.022953,0.021291,0.022114
1844,4,0.015454,0.014962,0.015205
1844,5,0.012564,0.01015,0.011342
1844,6,0.01063,0.008277,0.009442
1844,7,0.009093,0.007614,0.008346
1844,8,0.008686,0.006933,0.007796
1844,9,0.008679,0.006959,0.007805
1844,10,0.007949,0.005904,0.006907
1844,11,0.007246,0.004816,0.006005
1844,12,0.006818,0.004111,0.005432
1844,13,0.006814,0.003868,0.005296
1844,14,0.007143,0.004164,0.005619
1844,15,0.007743,0.005077,0.006418
1844,16,0.008601,0.006178,0.007407
1844,17,0.009023,0.006952,0.007997
1844,18,0.009098,0.007448,0.008269
1844,19,0.00923,0.00812,0.008666
1844,20,0.009142,0.008983,0.009062
1844,21,0.009168,0.009687,0.009428
1844,22,0.009262,0.010015,0.00964
1844,23,0.009541,0.010147,0.009847
1844,24,0.009776,0.010003,0.00989
1844,25,0.009907,0.009367,0.009635
1844,26,0.010368,0.00907,0.009715
1844,27,0.00966,0.007935,0.008793
1844,28,0.009626,0.007549,0.00858
1844,29,0.010459,0.008178,0.009315
1844,30,0.010464,0.008334,0.0094
1844,31,0.010928,0.008754,0.00984
1844,32,0.010952,0.008657,0.009796
1844,33,0.010677,0.008217,0.009426
1844,34,0.011169,0.00861,0.009878
1844,35,0.011547,0.00893,0.010242
1844,36,0.011792,0.008865,0.010321
1844,37,0.011355,0.008312,0.009805
1844,38,0.01212,0.008854,0.010446
1844,39,0.014098,0.010553,0.012284
1844,40,0.014589,0.011286,0.012903
1844,41,0.015003,0.011953,0.013445
1844,42,0.014067,0.011453,0.012725
1844,43,0.012958,0.010786,0.011836
1844,44,0.013174,0.011626,0.012381
1844,45,0.013218,0.012584,0.012898
1844,46,0.012862,0.012641,0.012751
1844,47,0.011786,0.011776,0.011781
1844,48,0.012448,0.012704,0.012576
1844,49,0.015176,0.016073,0.015609
1844,50,0.016125,0.017366,0.016706
1844,51,0.016951,0.018405,0.017615
1844,52,0.017073,0.018707,0.017803
1844,53,0.017409,0.018788,0.018021
1844,54,0.019502,0.020757,0.020057
1844,55,0.021763,0.023149,0.022372
1844,56,0.02334,0.024685,0.023933
1844,57,0.02172,0.02233,0.021996
1844,58,0.022898,0.023305,0.023086
1844,59,0.028697,0.029965,0.029286
1844,60,0.030354,0.032887,0.031534
1844,61,0.031318,0.035068,0.033066
1844,62,0.031448,0.036194,0.033656
1844,63,0.031971,0.036252,0.033996
1844,64,0.035352,0.040021,0.037572
1844,65,0.040465,0.046864,0.043472
1844,66,0.044601,0.051651,0.047899
1844,67,0.044802,0.05001,0.047265
1844,68,0.051401,0.054928,0.053086
1844,69,0.066102,0.068923,0.067445
1844,70,0.071993,0.073344,0.072633
1844,71,0.079462,0.078704,0.079102
1844,72,0.083402,0.080181,0.081857
1844,73,0.086,0.082316,0.084226
1844,74,0.093872,0.093671,0.093777
1844,75,0.100453,0.105647,0.102883
1844,76,0.107439,0.115896,0.111383
1844,77,0.106289,0.116108,0.110861
1844,78,0.114229,0.122905,0.118298
1844,79,0.140898,0.147323,0.143934
1844,80,0.147217,0.156329,0.151426
1844,81,0.160468,0.167647,0.163763
1844,82,0.175077,0.18104,0.177791
1844,83,0.190367,0.196069,0.192937
1844,84,0.204926,0.211945,0.208052
1844,85,0.217857,0.228074,0.222346
1844,86,0.231184,0.244896,0.23712
1844,87,0.246236,0.262512,0.25318
1844,88,0.263937,0.280963,0.271102
1844,89,0.28578,0.300722,0.291985
1844,90,0.314243,0.323469,0.318025
1844,91,0.346005,0.347641,0.346665
1844,92,0.377451,0.36907,0.374122
1844,93,0.403997,0.383457,0.395946
1844,94,0.418842,0.393775,0.409173
1844,95,0.421457,0.410443,0.417294
1844,96,0.418941,0.430354,0.423167
1844,97,0.412042,0.457844,0.428493
1844,98,0.388666,0.448154,0.410163
1844,99,0.35382,0.342857,0.349276
1844,100,0.579412,0.638205,0.603156
1844,101,0.65035,0.754527,0.684913
1844,102,0.795848,1.191176,0.922353
1844,103,1.381703,0.0,1.045346
1844,104,0.0,0.0,0.0
1844,105,0.0,0.0,0.0
1844,106,0.0,0.0,0.0
1844,107,0.0,0.0,0.0
1844,108,0.0,0.0,0.0
1844,109,0.0,0.0,0.0
1844,110,0.0,0.0,0.0
1845,0,0.149103,0.184341,0.166943
1845,1,0.070813,0.068674,0.069736
1845,2,0.035206,0.031981,0.033578
1845,3,0.023962,0.021005,0.02247
1845,4,0.015461,0.013939,0.014692
1845,5,0.011931,0.010131,0.01102
1845,6,0.010441,0.008575,0.009495
1845,7,0.009556,0.007295,0.008413
1845,8,0.008773,0.006664,0.007705
1845,9,0.009041,0.007093,0.008052
1845,10,0.008562,0.006134,0.007326
1845,11,0.008067,0.005059,0.006532
1845,12,0.007863,0.004399,0.006091
1845,13,0.007899,0.004126,0.005964
1845,14,0.008338,0.00431,0.006259
1845,15,0.00898,0.004976,0.006928
1845,16,0.009496,0.006043,0.007778
1845,17,0.010191,0.007257,0.008744
1845,18,0.010326,0.008102,0.009223
1845,19,0.010039,0.008645,0.009338
1845,20,0.009812,0.009337,0.00957
1845,21,0.009435,0.00995,0.009695
1845,22,0.009247,0.010322,0.009785
1845,23,0.009179,0.010279,0.009731
1845,24,0.009342,0.009997,0.009673
1845,25,0.009535,0.009492,0.009514
1845,26,0.009773,0.008963,0.009365
1845,27,0.010386,0.008891,0.009634
1845,28,0.009811,0.007969,0.008885
1845,29,0.009908,0.007757,0.008824
1845,30,0.010879,0.008504,0.009687
1845,31,0.010885,0.008509,0.009697
1845,32,0.011377,0.008794,0.010083
1845,33,0.011443,0.008644,0.010031
1845,34,0.011227,0.008237,0.009703
1845,35,0.011859,0.008771,0.010298
1845,36,0.012369,0.009352,0.010862
1845,37,0.012628,0.009463,0.011034
1845,38,0.01202,0.008913,0.010436
1845,39,0.01257,0.00942,0.010953
1845,40,0.014203,0.011019,0.012571
1845,41,0.014183,0.011498,0.01281
1845,42,0.01424,0.012085,0.013138
1845,43,0.013217,0.011709,0.012442
1845,44,0.012237,0.011356,0.011781
1845,45,0.012748,0.01279,0.012769
1845,46,0.013365,0.014391,0.013882
1845,47,0.013518,0.014734,0.014132
1845,48,0.012688,0.013681,0.013189
1845,49,0.013541,0.014412,0.013975
1845,50,0.016435,0.017536,0.016966
1845,51,0.01708,0.018343,0.017671
1845,52,0.017509,0.01909,0.01823
1845,53,0.017192,0.019325,0.018143
1845,54,0.017101,0.019622,0.018218
1845,55,0.018779,0.022224,0.020301
1845,56,0.020822,0.025452,0.022853
1845,57,0.022536,0.027672,0.024798
1845,58,0.021412,0.025231,0.023136
1845,59,0.023407,0.026467,0.024818
1845,60,0.030757,0.034146,0.032329
1845,61,0.033633,0.037025,0.03521
1845,62,0.035394,0.038994,0.037069
1845,63,0.035816,0.039828,0.037679
1845,64,0.036333,0.039534,0.037844
1845,65,0.039922,0.043551,0.041644
1845,66,0.045531,0.051322,0.048244
1845,67,0.049794,0.056895,0.053104
1845,68,0.049217,0.055064,0.051974
1845,69,0.055757,0.060919,0.058217
1845,70,0.071031,0.0777,0.074198
1845,71,0.075179,0.082758,0.078758
1845,72,0.081202,0.088698,0.084755
1845,73,0.083789,0.089666,0.086607
1845,74,0.085449,0.091182,0.088208
1845,75,0.09351,0.103534,0.098258
1845,76,0.101375,0.116452,0.108392
1845,77,0.110093,0.127558,0.118182
1845,78,0.109537,0.126765,0.117501
1845,79,0.119422,0.134767,0.126573
1845,80,0.145511,0.165533,0.154726
1845,81,0.159914,0.180331,0.169271
1845,82,0.175588,0.196846,0.185271
1845,83,0.191983,0.214509,0.202159
1845,84,0.207339,0.231074,0.21795
1845,85,0.219717,0.244226,0.230533
1845,86,0.231296,0.256409,0.242214
1845,87,0.24359,0.269097,0.254504
1845,88,0.257077,0.282345,0.267726
1845,89,0.272886,0.298078,0.283358
1845,90,0.292874,0.319592,0.303845
1845,91,0.315789,0.342976,0.326827
1845,92,0.341125,0.367296,0.351612
1845,93,0.366585,0.387026,0.374681
1845,94,0.391503,0.398849,0.394392
1845,95,0.41647,0.411996,0.414735
1845,96,0.434402,0.417555,0.428013
1845,97,0.459246,0.42118,0.445139
1845,98,0.503026,0.444551,0.482128
1845,99,0.56789,0.467699,0.531402
1845,100,0.616427,0.801378,0.693113
1845,101,0.727019,0.937644,0.806255
1845,102,0.956897,1.483333,1.104037
1845,103,1.732394,3.829787,2.253968
1845,104,6.0,0.0,6.0
1845,105,0.0,0.0,0.0
1845,106,0.0,0.0,0.0
1845,107,0.0,0.0,0.0
1845,108,0.0,0.0,0.0
1845,109,0.0,0.0,0.0
1845,110,0.0,0.0,0.0
1846,0,0.177864,0.215273,0.196729
1846,1,0.079255,0.0812,0.080232
1846,2,0.040095,0.037114,0.038592
1846,3,0.023933,0.021842,0.022876
1846,4,0.016483,0.014763,0.015614
1846,5,0.012756,0.011094,0.011915
1846,6,0.010837,0.008622,0.009715
1846,7,0.009051,0.007837,0.008435
1846,8,0.008605,0.007288,0.007939
1846,9,0.009941,0.007266,0.008586
1846,10,0.009604,0.006806,0.008181
1846,11,0.008826,0.006207,0.007491
1846,12,0.008462,0.005772,0.007087
1846,13,0.00853,0.005513,0.006985
1846,14,0.00898,0.005383,0.007132
1846,15,0.00986,0.005468,0.00759
1846,16,0.01057,0.005962,0.008204
1846,17,0.011,0.007081,0.009046
1846,18,0.011596,0.008621,0.010126
1846,19,0.011498,0.010005,0.010757
1846,20,0.010933,0.011071,0.011002
1846,21,0.010592,0.011872,0.011243
1846,22,0.01014,0.012339,0.011248
1846,23,0.009931,0.012379,0.011157
1846,24,0.009886,0.011748,0.01082
1846,25,0.010137,0.010803,0.010473
1846,26,0.010482,0.010117,0.010298
1846,27,0.010863,0.009624,0.010238
1846,28,0.011603,0.009726,0.010658
1846,29,0.010936,0.008979,0.009951
1846,30,0.010956,0.009028,0.009983
1846,31,0.011854,0.009961,0.010903
1846,32,0.011689,0.009946,0.010816
1846,33,0.012096,0.010258,0.011174
1846,34,0.012067,0.010035,0.011041
1846,35,0.011779,0.009525,0.010629
1846,36,0.012405,0.010179,0.011279
1846,37,0.012906,0.010898,0.011902
1846,38,0.013177,0.011086,0.012123
1846,39,0.012553,0.010495,0.011502
1846,40,0.013195,0.011193,0.012166
1846,41,0.015031,0.013316,0.014151
1846,42,0.015151,0.014224,0.014677
1846,43,0.015409,0.015406,0.015407
1846,44,0.014519,0.015439,0.014992
1846,45,0.013698,0.015447,0.014602
1846,46,0.014575,0.017535,0.016091
1846,47,0.015535,0.019661,0.017615
1846,48,0.01587,0.01991,0.017907
1846,49,0.01492,0.018104,0.016525
1846,50,0.015904,0.018704,0.017297
1846,51,0.019243,0.022854,0.020983
1846,52,0.019917,0.02409,0.021867
1846,53,0.020369,0.025215,0.022576
1846,54,0.019976,0.025589,0.022473
1846,55,0.019916,0.025951,0.022583
1846,56,0.022049,0.029207,0.0252
1846,57,0.024528,0.033258,0.028344
1846,58,0.026462,0.036044,0.030666
1846,59,0.024828,0.03265,0.028349
1846,60,0.026773,0.034285,0.030226
1846,61,0.034542,0.044285,0.039045
1846,62,0.037245,0.048061,0.042256
1846,63,0.039041,0.050961,0.044564
1846,64,0.039659,0.052604,0.045643
1846,65,0.040692,0.05284,0.046404
1846,66,0.045509,0.058914,0.05184
1846,67,0.052465,0.069738,0.060507
1846,68,0.057438,0.076713,0.066362
1846,69,0.056037,0.072274,0.06365
1846,70,0.062769,0.078099,0.070035
1846,71,0.079223,0.097954,0.088057
1846,72,0.08286,0.102102,0.091882
1846,73,0.089488,0.108026,0.098213
1846,74,0.09277,0.10798,0.10002
1846,75,0.095826,0.109373,0.102311
1846,76,0.107049,0.124954,0.115464
1846,77,0.117733,0.140683,0.128305
1846,78,0.129045,0.153384,0.14019
1846,79,0.127032,0.148331,0.136775
1846,80,0.155318,0.177924,0.165635
1846,81,0.168926,0.190067,0.178546
1846,82,0.184196,0.204067,0.193202
1846,83,0.200741,0.219999,0.209416
1846,84,0.217499,0.237003,0.226208
1846,85,0.232746,0.253092,0.241731
1846,86,0.247258,0.268662,0.256584
1846,87,0.262216,0.284615,0.271824
1846,88,0.278404,0.300931,0.28791
1846,89,0.296714,0.317371,0.3053
1846,90,0.319224,0.335727,0.325994
1846,91,0.344933,0.353293,0.348326
1846,92,0.375107,0.370716,0.373339
1846,93,0.409696,0.391542,0.402449
1846,94,0.446583,0.418443,0.43541
1846,95,0.486056,0.462794,0.476831
1846,96,0.503649,0.507765,0.505257
1846,97,0.495043,0.546179,0.514434
1846,98,0.490633,0.599083,0.530472
1846,99,0.520874,0.734344,0.594552
1846,100,0.520661,0.779661,0.605556
1846,101,0.583832,0.83905,0.676218
1846,102,0.730282,1.077551,0.842452
1846,103,1.226006,6.0,1.543353
1846,104,0.0,0.0,0.0
1846,105,0.0,0.0,0.0
1846,106,0.0,0.0,0.0
1846,107,0.0,0.0,0.0
1846,108,0.0,0.0,0.0
1846,109,0.0,0.0,0.0
1846,110,0.0,0.0,0.0
1847,0,0.16269,0.198747,0.180901
1847,1,0.085067,0.092022,0.088541
1847,2,0.049546,0.046311,0.047921
1847,3,0.03034,0.029674,0.030004
1847,4,0.022506,0.019948,0.021212
1847,5,0.01592,0.015393,0.015654
1847,6,0.013936,0.013354,0.013641
1847,7,0.012593,0.010522,0.011543
1847,8,0.012386,0.009779,0.011063
1847,9,0.012359,0.008704,0.010511
1847,10,0.011156,0.007475,0.00929
1847,11,0.010075,0.006587,0.008301
1847,12,0.009331,0.005924,0.00759
1847,13,0.009083,0.005614,0.007307
1847,14,0.009368,0.005653,0.007462
1847,15,0.010031,0.005978,0.007947
1847,16,0.010725,0.00651,0.008544
1847,17,0.011242,0.007413,0.009273
1847,18,0.01158,0.008918,0.010251
1847,19,0.012199,0.010736,0.011474
1847,20,0.012173,0.012063,0.012118
1847,21,0.011732,0.012379,0.012058
1847,22,0.011473,0.012585,0.012038
1847,23,0.010865,0.012456,0.011666
1847,24,0.010386,0.012024,0.011206
1847,25,0.009957,0.011118,0.010539
1847,26,0.009943,0.010522,0.010235
1847,27,0.010204,0.010311,0.010258
1847,28,0.010742,0.010292,0.010515
1847,29,0.011872,0.010828,0.011346
1847,30,0.011736,0.010265,0.010995
1847,31,0.012237,0.010366,0.011293
1847,32,0.01361,0.011496,0.012547
1847,33,0.01364,0.011663,0.01265
1847,34,0.01423,0.01238,0.013302
1847,35,0.014143,0.012486,0.013306
1847,36,0.013781,0.012276,0.013013
1847,37,0.014564,0.013529,0.014041
1847,38,0.015178,0.014716,0.014947
